time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,338.9299,943.2071,775.3892,-95.5133,0.001,-179.9999,-1.1956,-0.8099,-1.4607,0.1514,-0.0381,-0.0066,0.0,0.0,0.0,0.0,0.0,0.0
0.012,338.9306,943.2091,775.3889,-95.5133,0.001,-179.9999,-0.9973,-1.0317,-0.8775,0.178,-0.0367,-0.0094,0.0583,0.1667,-0.025,0.0,0.0,0.0
0.024,338.9297,943.2065,775.3912,-95.5133,0.0008,-180.0,-1.3728,-1.011,-1.0321,0.1641,-0.0441,-0.0067,-0.075,-0.2167,0.1917,0.0,-0.0167,0.0083
0.036,338.9305,943.2088,775.3912,-95.5133,0.0012,-179.9999,-1.105,-0.9108,-0.4005,0.1617,-0.0476,-0.0139,0.0667,0.1917,0.0,0.0,0.0333,-0.0083
0.048,338.9276,943.2098,775.3912,-95.5131,0.0012,-179.9999,-1.3922,-0.7163,-0.6407,0.1407,-0.0496,-0.0109,-0.2417,0.0833,0.0,0.0167,0.0,0.0
0.06,338.9305,943.2088,775.3912,-95.5133,0.0012,-179.9999,-1.1587,-1.0966,-1.2676,0.1895,-0.0446,-0.0139,0.2417,-0.0833,0.0,-0.0167,0.0,0.0
0.072,338.9306,943.2091,775.3889,-95.5133,0.001,-179.9999,-1.0474,-0.9201,-1.6897,0.1632,-0.0202,-0.0075,0.0083,0.025,-0.1917,0.0,-0.0167,0.0
0.084,338.9305,943.2088,775.3912,-95.5133,0.0012,-179.9999,-1.0905,-0.903,-1.0865,0.1574,-0.0468,-0.0145,-0.0083,-0.025,0.1917,0.0,0.0167,0.0
0.096,338.9297,943.2065,775.3912,-95.5133,0.0008,-180.0,-1.3372,-1.0155,-0.9075,0.1758,-0.0395,-0.0054,-0.0667,-0.1917,0.0,0.0,-0.0333,0.0083
0.108,338.9305,943.2088,775.3912,-95.5133,0.0012,-179.9999,-1.3415,-0.8216,-0.0847,0.1587,-0.061,-0.01,0.0667,0.1917,0.0,0.0,0.0333,-0.0083
0.12,338.9305,943.2088,775.3912,-95.5133,0.0012,-179.9999,-1.3209,-0.9295,-1.209,0.1739,-0.0263,-0.0034,0.0,0.0,0.0,0.0,0.0,0.0
0.132,338.9305,943.2088,775.3912,-95.5133,0.0012,-179.9999,-1.0282,-0.8282,-1.2155,0.1493,-0.0426,-0.0151,0.0,0.0,0.0,0.0,0.0,0.0
0.144,338.9305,943.2088,775.3912,-95.5133,0.0012,-179.9999,-1.1993,-1.0029,-1.3062,0.1773,-0.0284,-0.0099,0.0,0.0,0.0,0.0,0.0,0.0
0.156,338.9297,943.2065,775.3912,-95.5133,0.0008,-180.0,-0.9773,-0.9123,-1.2595,0.1512,-0.0447,-0.015,-0.0667,-0.1917,0.0,0.0,-0.0333,0.0083
0.168,338.9305,943.2088,775.3912,-95.5133,0.0012,-179.9999,-1.3468,-0.8641,-0.4678,0.1538,-0.0683,-0.011,0.0667,0.1917,0.0,0.0,0.0333,-0.0083
0.18,338.9299,943.2071,775.3892,-95.5133,0.001,-179.9999,-1.2269,-0.8953,-0.356,0.1621,-0.0445,-0.0133,-0.05,-0.1417,-0.1667,0.0,-0.0167,0.0
0.192,338.9291,943.2049,775.3892,-95.5133,0.0006,180.0,-1.0348,-0.813,-1.3495,0.1689,-0.0399,-0.0142,-0.0667,-0.1833,0.0,0.0,-0.0333,-0.0083
0.204,338.9297,943.2065,775.3912,-95.5133,0.0008,-180.0,-0.9972,-1.0536,-1.3516,0.1838,-0.0298,-0.0081,0.05,0.1333,0.1667,0.0,0.0167,-0.0
0.216,338.9306,943.2091,775.3889,-95.5133,0.001,-179.9999,-1.107,-0.8993,-1.3374,0.1665,-0.0364,-0.0053,0.075,0.2167,-0.1917,0.0,0.0167,-0.0083
0.228,338.9305,943.2088,775.3912,-95.5133,0.0012,-179.9999,-1.1479,-0.9035,-0.6499,0.1635,-0.0596,-0.0117,-0.0083,-0.025,0.1917,0.0,0.0167,0.0
0.24,338.9299,943.2071,775.3892,-95.5133,0.001,-179.9999,-1.0669,-0.8789,-0.5247,0.1516,-0.0456,-0.012,-0.05,-0.1417,-0.1667,0.0,-0.0167,0.0
0.252,338.9299,943.2071,775.3892,-95.5133,0.001,-179.9999,-1.3192,-0.8953,-0.5205,0.1623,-0.0602,-0.0136,0.0,0.0,0.0,0.0,0.0,0.0
0.264,338.927,943.2082,775.3892,-95.5131,0.001,-179.9999,-1.0465,-1.056,-1.6456,0.163,-0.0209,-0.0061,-0.2417,0.0917,0.0,0.0167,0.0,0.0
0.276,338.9299,943.2071,775.3892,-95.5133,0.001,-179.9999,-0.9997,-1.1072,-1.8251,0.1624,-0.033,-0.0148,0.2417,-0.0917,0.0,-0.0167,0.0,0.0
0.288,338.9299,943.2071,775.3892,-95.5133,0.001,-179.9999,-1.2315,-0.8659,-0.7779,0.1551,-0.0587,-0.014,0.0,0.0,0.0,0.0,0.0,0.0
0.3,338.9293,943.2055,775.3873,-95.5133,0.0008,-180.0,-1.2729,-0.9966,-0.3932,0.1639,-0.0405,-0.0076,-0.05,-0.1333,-0.1583,0.0,-0.0167,0.0083
0.312,338.9264,943.2065,775.3873,-95.5131,0.0008,-180.0,-1.3999,-0.9873,-0.5614,0.1763,-0.0657,-0.0112,-0.2417,0.0833,0.0,0.0167,0.0,0.0
0.324,338.9288,943.2041,775.3831,-95.5133,0.0005,179.9999,-1.3036,-1.0163,-1.0878,0.1668,-0.0365,-0.0126,0.2,-0.2,-0.35,-0.0167,-0.025,-0.0083
0.336,338.9282,943.2025,775.3811,-95.5133,0.0003,179.9999,-1.1481,-0.9524,-1.522,0.157,-0.0375,-0.0175,-0.05,-0.1333,-0.1667,0.0,-0.0167,0.0
0.348,338.9276,943.2008,775.3792,-95.5133,0.0002,179.9998,-1.4305,-1.0526,-1.2953,0.1831,-0.0407,-0.0066,-0.05,-0.1417,-0.1583,0.0,-0.0083,-0.0083
0.36,338.9272,943.1998,775.3753,-95.5133,0.0002,179.9999,-1.5193,-0.9679,-0.7299,0.1768,-0.076,-0.0134,-0.0333,-0.0833,-0.325,0.0,0.0,0.0083
0.372,338.9268,943.1984,775.371,-95.5133,-0.0002,179.9998,-1.5462,-1.0503,-0.895,0.1714,-0.0848,-0.0122,-0.0333,-0.1167,-0.3583,0.0,-0.0333,-0.0083
0.384,338.9256,943.1951,775.3671,-95.5133,-0.0005,179.9997,-1.5601,-1.0478,-1.8824,0.1881,-0.0851,-0.0101,-0.1,-0.275,-0.325,0.0,-0.025,-0.0083
0.396,338.9244,943.1918,775.3633,-95.5133,-0.0008,179.9996,-2.0841,-1.3444,-1.5857,0.2196,-0.0993,-0.0145,-0.1,-0.275,-0.3167,0.0,-0.025,-0.0083
