time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.107,943.2914,775.0069,-90.0003,0.0011,-179.9999,0.0179,0.11,-0.2597,-0.0124,0.0092,-0.0022,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.107,943.2914,775.0069,-90.0003,0.0011,-179.9999,0.1545,-0.0057,0.0796,-0.0007,0.0086,-0.0003,0.0,0.0,0.0,0.0,0.0,0.0
0.024,339.1069,943.2911,775.0092,-90.0003,0.0013,-179.9998,0.0887,0.1344,-0.1755,-0.0138,0.0142,-0.0015,-0.0083,-0.025,0.1917,0.0,0.0167,-0.0083
0.036,339.107,943.2914,775.0069,-90.0003,0.0011,-179.9999,0.2118,-0.0466,-0.217,-0.0146,0.0088,0.0002,0.0083,0.025,-0.1917,0.0,-0.0167,0.0083
0.048,339.1069,943.2911,775.0092,-90.0003,0.0013,-179.9998,0.1283,0.0385,0.0796,-0.0016,0.0113,-0.0003,-0.0083,-0.025,0.1917,0.0,0.0167,-0.0083
0.06,339.1069,943.2911,775.0092,-89.9992,0.0013,-179.9998,0.162,0.0583,-0.3488,-0.0133,0.0093,-0.0029,0.0,0.0,0.0,0.0917,0.0,0.0
0.072,339.1063,943.2895,775.0072,-90.0003,0.0011,-179.9999,0.1049,0.1029,0.0369,-0.0008,0.0098,-0.001,-0.05,-0.1333,-0.1667,-0.0917,-0.0167,0.0083
0.084,339.107,943.2914,775.0069,-90.0003,0.0011,-179.9999,-0.006,0.053,-0.1725,-0.0116,0.0154,0.0008,0.0583,0.1583,-0.025,0.0,0.0,0.0
0.096,339.107,943.2914,775.0069,-90.0003,0.0011,-179.9999,0.0944,-0.03,-0.0542,-0.0069,0.0144,-0.0044,0.0,0.0,0.0,0.0,0.0,0.0
0.108,339.1069,943.2911,775.0092,-90.0003,0.0013,-179.9998,0.0151,-0.0206,-0.3023,-0.014,0.0128,-0.0007,-0.0083,-0.025,0.1917,0.0,0.0167,-0.0083
0.12,339.1069,943.2911,775.0092,-90.0003,0.0013,-179.9998,0.1775,-0.0203,0.1218,-0.0024,0.0075,-0.0012,0.0,0.0,0.0,0.0,0.0,0.0
0.132,339.1069,943.2911,775.0092,-90.0003,0.0013,-179.9998,0.0168,0.0918,-0.1323,-0.0127,0.0142,-0.0017,0.0,0.0,0.0,0.0,0.0,0.0
0.144,339.1069,943.2911,775.0092,-90.0003,0.0013,-179.9998,0.1774,0.0063,0.1208,-0.0021,0.0074,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
