time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,338.762,942.6276,774.9818,-91.2922,0.0002,179.9998,-14.7897,-7.9286,-8.0251,1.2664,-0.8381,0.0521,0.0,0.0,0.0,0.0,0.0,0.0
0.012,338.7627,942.6296,774.9815,-91.2922,0.0002,179.9998,-14.9362,-7.8475,-8.2814,1.2691,-0.8339,0.0524,0.0583,0.1667,-0.025,0.0,0.0,0.0
0.024,338.7626,942.6293,774.9838,-91.2922,0.0004,179.9999,-14.8325,-7.9356,-7.9858,1.2723,-0.8409,0.0495,-0.0083,-0.025,0.1917,0.0,0.0167,0.0083
0.036,338.7626,942.6293,774.9838,-91.2922,0.0004,179.9999,-14.8696,-7.8905,-8.1976,1.2625,-0.8363,0.0498,0.0,0.0,0.0,0.0,0.0,0.0
0.048,338.7626,942.6293,774.9838,-91.2922,0.0004,179.9999,-14.9326,-7.8523,-8.0227,1.269,-0.839,0.0521,0.0,0.0,0.0,0.0,0.0,0.0
0.06,338.7626,942.6293,774.9838,-91.2922,0.0004,179.9999,-14.8326,-7.9529,-8.1084,1.2721,-0.8358,0.0554,0.0,0.0,0.0,0.0,0.0,0.0
0.072,338.7626,942.6293,774.9838,-91.2922,0.0004,179.9999,-14.7359,-7.8699,-8.1171,1.2745,-0.8345,0.0506,0.0,0.0,0.0,0.0,0.0,0.0
0.084,338.7655,942.6282,774.9838,-91.2924,0.0004,179.9999,-14.9637,-7.8875,-8.2335,1.2642,-0.8344,0.0548,0.2417,-0.0917,0.0,-0.0167,0.0,0.0
0.096,338.7627,942.6296,774.9815,-91.2922,0.0002,179.9998,-14.7326,-7.8457,-7.9892,1.2762,-0.8372,0.0496,-0.2333,0.1167,-0.1917,0.0167,-0.0167,-0.0083
0.108,338.7626,942.6293,774.9838,-91.2922,0.0004,179.9999,-14.7775,-7.8271,-8.5848,1.2617,-0.8299,0.0513,-0.0083,-0.025,0.1917,0.0,0.0167,0.0083
0.12,338.762,942.6276,774.9818,-91.2922,0.0002,179.9998,-14.7891,-7.8804,-7.9394,1.2655,-0.8424,0.0505,-0.05,-0.1417,-0.1667,0.0,-0.0167,-0.0083
0.132,338.7626,942.6293,774.9838,-91.2922,0.0004,179.9999,-14.8429,-7.7873,-8.19,1.2623,-0.8343,0.0558,0.05,0.1417,0.1667,0.0,0.0167,0.0083
0.144,338.7626,942.6293,774.9838,-91.2922,0.0004,179.9999,-14.7696,-7.8776,-8.0746,1.2669,-0.83,0.0496,0.0,0.0,0.0,0.0,0.0,0.0
0.156,338.7626,942.6293,774.9838,-91.2922,0.0004,179.9999,-14.8443,-7.7889,-8.1934,1.2622,-0.8343,0.0533,0.0,0.0,0.0,0.0,0.0,0.0
0.168,338.7649,942.6266,774.9818,-91.2924,0.0002,179.9998,-14.813,-7.8604,-7.9787,1.2658,-0.8388,0.0538,0.1917,-0.225,-0.1667,-0.0167,-0.0167,-0.0083
0.18,338.7627,942.6296,774.9815,-91.2922,0.0002,179.9998,-14.6967,-7.9262,-7.9864,1.2633,-0.8375,0.0496,-0.1833,0.25,-0.025,0.0167,0.0,0.0
0.192,338.7626,942.6293,774.9838,-91.2922,0.0004,179.9999,-14.8639,-7.8035,-8.1056,1.2651,-0.8357,0.0548,-0.0083,-0.025,0.1917,0.0,0.0167,0.0083
0.204,338.7626,942.6293,774.9838,-91.2922,0.0004,179.9999,-14.8138,-7.9218,-8.0299,1.268,-0.8403,0.048,0.0,0.0,0.0,0.0,0.0,0.0
0.216,338.7626,942.6293,774.9838,-91.2922,0.0004,179.9999,-14.8218,-7.8076,-8.3217,1.2605,-0.837,0.0527,0.0,0.0,0.0,0.0,0.0,0.0
0.228,338.7627,942.6296,774.9815,-91.2922,0.0002,179.9998,-14.6702,-7.8932,-8.0314,1.2651,-0.8421,0.0473,0.0083,0.025,-0.1917,0.0,-0.0167,-0.0083
0.24,338.7627,942.6296,774.9815,-91.2922,0.0002,179.9998,-14.8294,-7.8466,-8.1073,1.254,-0.8286,0.0539,0.0,0.0,0.0,0.0,0.0,0.0
0.252,338.7627,942.6296,774.9815,-91.2922,0.0002,179.9998,-14.7593,-7.915,-7.901,1.2724,-0.8385,0.0503,0.0,0.0,0.0,0.0,0.0,0.0
0.264,338.7627,942.6296,774.9815,-91.2922,0.0002,179.9998,-14.7926,-7.7762,-8.1948,1.2668,-0.8273,0.0557,0.0,0.0,0.0,0.0,0.0,0.0
0.276,338.7627,942.6296,774.9815,-91.2922,0.0002,179.9998,-14.7127,-7.8838,-7.8216,1.2727,-0.8357,0.0469,0.0,0.0,0.0,0.0,0.0,0.0
0.288,338.7627,942.6296,774.9815,-91.2932,0.0002,179.9998,-14.8454,-7.8402,-8.1057,1.2601,-0.8334,0.0547,0.0,0.0,0.0,-0.0833,0.0,0.0
0.3,338.7628,942.6299,774.9792,-91.2922,0.0001,179.9998,-14.7247,-7.9138,-7.9874,1.2605,-0.8372,0.048,0.0083,0.025,-0.1917,0.0833,-0.0083,0.0
0.312,338.7636,942.6321,774.9792,-91.2922,0.0004,179.9999,-14.8054,-7.7863,-8.2773,1.2533,-0.8331,0.0535,0.0667,0.1833,0.0,0.0,0.025,0.0083
0.324,338.7643,942.634,774.9789,-91.2922,0.0004,179.9999,-14.7214,-7.9434,-8.0295,1.2631,-0.8389,0.0489,0.0583,0.1583,-0.025,0.0,0.0,0.0
0.336,338.7644,942.6343,774.9766,-91.2922,0.0003,179.9998,-14.7476,-7.8594,-8.065,1.2612,-0.8303,0.0555,0.0083,0.025,-0.1917,0.0,-0.0083,-0.0083
0.348,338.7649,942.6358,774.9652,-91.2922,-0.0006,179.9996,-14.6326,-7.9002,-8.0771,1.259,-0.8291,0.0481,0.0417,0.125,-0.95,0.0,-0.075,-0.0167
0.36,338.7653,942.6366,774.9584,-91.2922,-0.0011,179.9994,-14.656,-7.9168,-8.4607,1.2619,-0.8287,0.0502,0.0333,0.0667,-0.5667,0.0,-0.0417,-0.0167
0.372,338.7694,942.639,774.9467,-91.2924,-0.0019,179.9991,-14.6551,-7.8018,-9.5259,1.2695,-0.8201,0.0584,0.3417,0.2,-0.975,-0.0167,-0.0667,-0.025
0.384,338.7705,942.6421,774.9399,-91.2924,-0.002,179.9991,-14.7226,-8.3728,-9.6134,1.34,-0.7995,0.0486,0.0917,0.2583,-0.5667,0.0,-0.0083,0.0
0.396,338.7717,942.6455,774.9282,-91.2924,-0.0029,179.9988,-14.7608,-8.7384,-10.2187,1.379,-0.7939,0.0562,0.1,0.2833,-0.975,0.0,-0.075,-0.025
