time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,338.7486,942.6968,775.376,-90.933,0.0011,-179.9999,-1.5842,-1.2734,-11.2449,0.1522,-0.1956,-0.0109,0.0,0.0,0.0,0.0,0.0,0.0
0.012,338.748,942.6952,775.374,-90.933,0.0009,-179.9999,-1.4672,-1.2678,-11.4633,0.1492,-0.2003,-0.0145,-0.05,-0.1333,-0.1667,0.0,-0.0167,0.0
0.024,338.7515,942.6958,775.376,-90.9332,0.0011,-179.9999,-1.4421,-1.208,-11.4228,0.1528,-0.1889,-0.0122,0.2917,0.05,0.1667,-0.0167,0.0167,0.0
0.036,338.748,942.6952,775.374,-90.933,0.0009,-179.9999,-1.3741,-1.2915,-11.2517,0.1442,-0.2006,-0.0164,-0.2917,-0.05,-0.1667,0.0167,-0.0167,0.0
0.048,338.7486,942.6968,775.376,-90.933,0.0011,-179.9999,-1.5792,-1.1901,-10.9451,0.1546,-0.1967,-0.0112,0.05,0.1333,0.1667,0.0,0.0167,0.0
0.06,338.7486,942.6968,775.376,-90.933,0.0011,-179.9999,-1.452,-1.2342,-11.2094,0.1629,-0.198,-0.0133,0.0,0.0,0.0,0.0,0.0,0.0
0.072,338.7486,942.6968,775.376,-90.933,0.0011,-179.9999,-1.461,-1.2669,-11.0399,0.1535,-0.2013,-0.0176,0.0,0.0,0.0,0.0,0.0,0.0
0.084,338.7486,942.6968,775.376,-90.933,0.0011,-179.9999,-1.4764,-1.1788,-11.0287,0.1562,-0.2088,-0.0116,0.0,0.0,0.0,0.0,0.0,0.0
0.096,338.7486,942.6968,775.376,-90.933,0.0011,-179.9999,-1.4951,-1.2151,-11.3279,0.1439,-0.1951,-0.0098,0.0,0.0,0.0,0.0,0.0,0.0
0.108,338.7486,942.6968,775.376,-90.933,0.0011,-179.9999,-1.3841,-1.255,-11.1639,0.1551,-0.2047,-0.014,0.0,0.0,0.0,0.0,0.0,0.0
0.12,338.748,942.6952,775.374,-90.933,0.0009,-179.9999,-1.5446,-1.2491,-11.2421,0.142,-0.1987,-0.0115,-0.05,-0.1333,-0.1667,0.0,-0.0167,0.0
0.132,338.7486,942.6968,775.376,-90.933,0.0011,-179.9999,-1.4577,-1.2059,-11.071,0.1528,-0.2006,-0.0092,0.05,0.1333,0.1667,0.0,0.0167,0.0
0.144,338.7486,942.6968,775.376,-90.933,0.0011,-179.9999,-1.4401,-1.3183,-11.1214,0.1514,-0.1922,-0.0119,0.0,0.0,0.0,0.0,0.0,0.0
0.156,338.7486,942.6968,775.376,-90.933,0.0011,-179.9999,-1.4448,-1.251,-11.0765,0.1642,-0.2106,-0.0133,0.0,0.0,0.0,0.0,0.0,0.0
0.168,338.7486,942.6968,775.376,-90.933,0.0011,-179.9999,-1.372,-1.2589,-10.9974,0.146,-0.1982,-0.0176,0.0,0.0,0.0,0.0,0.0,0.0
0.18,338.7486,942.6968,775.376,-90.933,0.0011,-179.9999,-1.3822,-1.2918,-11.2162,0.1635,-0.1912,-0.0151,0.0,0.0,0.0,0.0,0.0,0.0
0.192,338.7486,942.6968,775.376,-90.933,0.0011,-179.9999,-1.5699,-1.2858,-10.987,0.161,-0.2058,-0.0111,0.0,0.0,0.0,0.0,0.0,0.0
0.204,338.7486,942.6968,775.376,-90.933,0.0011,-179.9999,-1.4446,-1.1351,-10.9103,0.1461,-0.1967,-0.0177,0.0,0.0,0.0,0.0,0.0,0.0
0.216,338.7486,942.6968,775.376,-90.933,0.0011,-179.9999,-1.4974,-1.214,-10.9922,0.1423,-0.1943,-0.0152,0.0,0.0,0.0,0.0,0.0,0.0
0.228,338.748,942.6952,775.374,-90.933,0.0009,-179.9999,-1.4512,-1.3193,-11.1188,0.1604,-0.2021,-0.011,-0.05,-0.1333,-0.1667,0.0,-0.0167,0.0
0.24,338.748,942.6952,775.374,-90.933,0.0009,-179.9999,-1.4351,-1.2429,-11.3781,0.1568,-0.1948,-0.0114,0.0,0.0,0.0,0.0,0.0,0.0
0.252,338.748,942.6952,775.374,-90.933,0.0009,-179.9999,-1.3724,-1.2388,-11.1205,0.1433,-0.2032,-0.0157,0.0,0.0,0.0,0.0,0.0,0.0
0.264,338.748,942.6952,775.374,-90.933,0.0009,-179.9999,-1.3866,-1.3588,-11.1261,0.1553,-0.2003,-0.0159,0.0,0.0,0.0,0.0,0.0,0.0
0.276,338.748,942.6952,775.374,-90.933,0.0009,-179.9999,-1.5724,-1.2431,-10.9885,0.1615,-0.1958,-0.0096,0.0,0.0,0.0,0.0,0.0,0.0
0.288,338.748,942.6952,775.374,-90.933,0.0009,-179.9999,-1.3617,-1.2545,-11.0797,0.155,-0.1966,-0.0126,0.0,0.0,0.0,0.0,0.0,0.0
