time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.0369,943.2205,774.7571,-90.4666,0.0003,179.9998,-16.8871,-9.9633,-2.7031,1.6425,-0.8312,0.1059,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.0369,943.2205,774.7571,-90.4666,0.0003,179.9998,-16.8185,-10.0858,-2.7597,1.6438,-0.8285,0.0984,0.0,0.0,0.0,0.0,0.0,0.0
0.024,339.0364,943.2191,774.7529,-90.4666,-0.0001,179.9997,-17.0161,-10.0785,-2.572,1.6562,-0.8345,0.1088,-0.0417,-0.1167,-0.35,0.0,-0.0333,-0.0083
0.036,339.0369,943.2205,774.7571,-90.4666,0.0003,179.9998,-16.977,-9.9543,-3.0053,1.6547,-0.8217,0.1085,0.0417,0.1167,0.35,0.0,0.0333,0.0083
0.048,339.0401,943.2203,774.7529,-90.4668,0.0003,179.9998,-16.7253,-10.1069,-3.4007,1.648,-0.8067,0.108,0.2667,-0.0167,-0.35,-0.0167,0.0,0.0
0.06,339.037,943.2208,774.7548,-90.4666,0.0001,179.9998,-16.7813,-10.1034,-3.3949,1.6362,-0.8212,0.105,-0.2583,0.0417,0.1583,0.0167,-0.0167,0.0
0.072,339.0369,943.2205,774.7571,-90.4666,0.0003,179.9998,-16.9407,-10.1868,-2.7505,1.6398,-0.8319,0.1024,-0.0083,-0.025,0.1917,0.0,0.0167,0.0
0.084,339.0369,943.2205,774.7571,-90.4666,0.0003,179.9998,-16.8318,-10.1039,-2.7914,1.6287,-0.825,0.1042,0.0,0.0,0.0,0.0,0.0,0.0
0.096,339.037,943.2208,774.7548,-90.4666,0.0001,179.9998,-16.7152,-10.1376,-2.4981,1.6445,-0.8322,0.1022,0.0083,0.025,-0.1917,0.0,-0.0167,0.0
0.108,339.0399,943.2197,774.7548,-90.4667,0.0001,179.9998,-16.8173,-10.0959,-3.0916,1.6453,-0.8192,0.1094,0.2417,-0.0917,0.0,-0.0083,0.0,0.0
0.12,339.0372,943.2214,774.7529,-90.4666,0.0003,179.9998,-16.6411,-10.1511,-2.8002,1.6278,-0.8221,0.1009,-0.225,0.1417,-0.1583,0.0083,0.0167,0.0
0.132,339.0369,943.2205,774.7571,-90.4666,0.0003,179.9998,-16.5791,-10.0324,-3.101,1.6471,-0.7994,0.111,-0.025,-0.075,0.35,0.0,0.0,0.0
0.144,339.037,943.2208,774.7548,-90.4666,0.0001,179.9998,-16.6324,-10.0002,-3.0074,1.6327,-0.8308,0.1041,0.0083,0.025,-0.1917,0.0,-0.0167,0.0
0.156,339.0369,943.2205,774.7571,-90.4666,0.0003,179.9998,-16.6017,-10.0766,-3.2388,1.6496,-0.8141,0.1006,-0.0083,-0.025,0.1917,0.0,0.0167,0.0
0.168,339.0397,943.2195,774.7571,-90.4667,0.0003,179.9998,-16.7626,-9.8749,-3.2129,1.6047,-0.8178,0.106,0.2333,-0.0833,0.0,-0.0083,0.0,0.0
0.18,339.0377,943.2227,774.7571,-90.4666,0.0006,180.0,-16.5287,-10.0273,-2.7551,1.6411,-0.8169,0.1076,-0.1667,0.2667,0.0,0.0083,0.025,0.0167
0.192,339.037,943.2208,774.7548,-90.4666,0.0001,179.9998,-16.5383,-9.941,-3.4827,1.6184,-0.8001,0.1077,-0.0583,-0.1583,-0.1917,0.0,-0.0417,-0.0167
0.204,339.037,943.2208,774.7548,-90.4666,0.0001,179.9998,-16.3102,-10.0928,-3.2368,1.6266,-0.805,0.1032,0.0,0.0,0.0,0.0,0.0,0.0
0.216,339.0378,943.223,774.7548,-90.4666,0.0005,179.9999,-16.7059,-10.127,-2.833,1.6133,-0.8081,0.1083,0.0667,0.1833,0.0,0.0,0.0333,0.0083
0.228,339.0406,943.2217,774.7571,-90.4668,0.0006,180.0,-16.6556,-9.939,-2.2877,1.6348,-0.8199,0.1004,0.2333,-0.1083,0.1917,-0.0167,0.0083,0.0083
0.24,339.0378,943.223,774.7548,-90.4666,0.0005,179.9999,-16.6259,-9.821,-2.9217,1.6199,-0.8128,0.1056,-0.2333,0.1083,-0.1917,0.0167,-0.0083,-0.0083
0.252,339.0407,943.222,774.7548,-90.4668,0.0005,179.9999,-16.3418,-9.9524,-3.02,1.6163,-0.8117,0.0999,0.2417,-0.0833,0.0,-0.0167,0.0,0.0
0.264,339.0378,943.223,774.7548,-90.4666,0.0005,179.9999,-16.76,-9.985,-3.443,1.6391,-0.8057,0.1058,-0.2417,0.0833,0.0,0.0167,0.0,0.0
0.276,339.0407,943.222,774.7548,-90.4657,0.0005,179.9999,-16.4585,-9.8665,-2.8475,1.619,-0.8164,0.0981,0.2417,-0.0833,0.0,0.075,0.0,0.0
0.288,339.0407,943.222,774.7548,-90.4668,0.0005,179.9999,-16.5562,-9.8845,-2.7972,1.6175,-0.811,0.1037,0.0,0.0,0.0,-0.0917,0.0,0.0
0.3,339.0408,943.2223,774.7526,-90.4668,0.0003,179.9998,-16.5457,-9.9782,-2.4574,1.6237,-0.8203,0.1007,0.0083,0.025,-0.1833,0.0,-0.0167,-0.0083
0.312,339.0418,943.2251,774.7454,-90.4668,-0.0002,179.9997,-16.6068,-10.1308,-3.2777,1.6474,-0.798,0.1078,0.0833,0.2333,-0.6,0.0,-0.0417,-0.0083
0.324,339.0421,943.226,774.7386,-90.4668,-0.0007,179.9995,-16.3224,-9.9984,-3.7098,1.6218,-0.7932,0.1039,0.025,0.075,-0.5667,0.0,-0.0417,-0.0167
0.336,339.0426,943.2274,774.7272,-90.4668,-0.0015,179.9992,-16.466,-10.2763,-3.6783,1.6694,-0.8092,0.1009,0.0417,0.1167,-0.95,0.0,-0.0667,-0.025
0.348,339.0436,943.2302,774.72,-90.4668,-0.002,179.999,-16.3096,-10.1592,-3.4216,1.66,-0.7837,0.107,0.0833,0.2333,-0.6,0.0,-0.0417,-0.0167
0.36,339.0448,943.2336,774.7109,-90.4668,-0.0023,179.9989,-16.5999,-10.7793,-4.3307,1.7367,-0.7938,0.1137,0.1,0.2833,-0.7583,0.0,-0.025,-0.0083
0.372,339.0461,943.2373,774.6969,-90.4668,-0.0033,179.9986,-16.7371,-10.9922,-4.8132,1.7865,-0.7419,0.1303,0.1083,0.3083,-1.1667,0.0,-0.0833,-0.025
0.384,339.0496,943.2377,774.6855,-90.4669,-0.0042,179.9983,-16.9293,-11.5769,-5.2583,1.8633,-0.7499,0.1331,0.2917,0.0333,-0.95,-0.0083,-0.075,-0.025
0.396,339.0506,943.2405,774.6784,-90.4659,-0.0046,179.9981,-17.6619,-11.6437,-5.2415,1.8966,-0.7813,0.1353,0.0833,0.2333,-0.5917,0.0833,-0.0333,-0.0167
0.408,339.0546,943.2425,774.6689,-90.4671,-0.0053,179.9979,-17.8926,-12.2524,-5.0876,1.9717,-0.8234,0.127,0.3333,0.1667,-0.7917,-0.1,-0.0583,-0.0167
0.42,339.0565,943.2479,774.6595,-90.4661,-0.0056,179.9978,-18.4095,-12.1392,-4.8515,1.9799,-0.8343,0.1349,0.1583,0.45,-0.7833,0.0833,-0.025,-0.0083
0.432,339.0604,943.2496,774.6523,-90.4673,-0.0061,179.9976,-18.1683,-12.2579,-4.8138,1.9795,-0.8277,0.1364,0.325,0.1417,-0.6,-0.1,-0.0417,-0.0167
0.444,339.0619,943.2538,774.6494,-90.4663,-0.0063,179.9975,-18.6886,-12.4953,-5.1545,2.0178,-0.8369,0.1386,0.125,0.35,-0.2417,0.0833,-0.0167,-0.0083
0.456,339.0663,943.2569,774.6464,-90.4664,-0.0064,179.9975,-18.5521,-12.7033,-4.8181,2.0494,-0.8523,0.1389,0.3667,0.2583,-0.25,-0.0083,-0.0083,0.0
0.468,339.0718,943.2631,774.6367,-90.4666,-0.0067,179.9974,-18.7675,-12.7331,-5.2012,2.0584,-0.8395,0.144,0.4583,0.5167,-0.8083,-0.0167,-0.025,-0.0083
0.48,339.0764,943.2668,774.6292,-90.4678,-0.0072,179.9972,-18.9357,-12.8789,-5.1227,2.0852,-0.8414,0.1426,0.3833,0.3083,-0.625,-0.1,-0.0417,-0.0167
0.492,339.078,943.2713,774.624,-90.4668,-0.0076,179.9971,-19.0843,-12.8123,-4.8565,2.0802,-0.8348,0.1479,0.1333,0.375,-0.4333,0.0833,-0.0333,-0.0083
0.504,339.084,943.2789,774.6184,-90.467,-0.0075,179.9971,-19.07,-12.9272,-4.7253,2.0863,-0.8574,0.1455,0.5,0.6333,-0.4667,-0.0167,0.0083,0.0
0.516,339.0885,943.2823,774.6132,-90.4672,-0.0079,179.997,-18.867,-12.6554,-4.6337,2.0519,-0.8295,0.1513,0.375,0.2833,-0.4333,-0.0167,-0.0333,-0.0083
0.528,339.0907,943.2884,774.6099,-90.4672,-0.008,179.9969,-18.963,-12.6238,-4.4601,2.045,-0.8595,0.1417,0.1833,0.5083,-0.275,0.0,-0.0083,-0.0083
0.54,339.0959,943.2938,774.607,-90.4673,-0.0078,179.997,-18.6181,-12.4879,-4.4287,2.037,-0.8219,0.1456,0.4333,0.45,-0.2417,-0.0083,0.0167,0.0083
0.552,339.101,943.2989,774.6037,-90.4675,-0.008,179.9969,-18.714,-12.7027,-4.8166,2.0436,-0.8152,0.1473,0.425,0.425,-0.275,-0.0167,-0.0167,-0.0083
0.564,339.1035,943.3059,774.5962,-90.4675,-0.0081,179.9969,-18.2064,-12.8044,-4.2849,2.0517,-0.7767,0.1477,0.2083,0.5833,-0.625,0.0,-0.0083,0.0
0.576,339.1083,943.3103,774.5975,-90.4677,-0.008,179.9969,-18.0298,-12.7406,-4.2944,2.0387,-0.7714,0.1412,0.4,0.3667,0.1083,-0.0167,0.0083,0.0
0.588,339.1115,943.319,774.5919,-90.4677,-0.0079,179.997,-18.1552,-12.7292,-4.4933,2.0555,-0.7656,0.1562,0.2667,0.725,-0.4667,0.0,0.0083,0.0083
0.6,339.1166,943.3243,774.5864,-90.4679,-0.0083,179.9968,-17.881,-12.764,-4.2932,2.0635,-0.7654,0.151,0.425,0.4417,-0.4583,-0.0167,-0.0333,-0.0167
0.612,339.1224,943.3314,774.5854,-90.4681,-0.0079,179.997,-17.5894,-12.4143,-4.0798,1.9941,-0.764,0.1376,0.4833,0.5917,-0.0833,-0.0167,0.0333,0.0167
0.624,339.1259,943.3411,774.5863,-90.4681,-0.0074,179.9972,-17.661,-12.2824,-3.5552,1.9689,-0.7536,0.1411,0.2917,0.8083,0.075,0.0,0.0417,0.0167
0.636,339.1311,943.3464,774.5808,-90.4683,-0.0077,179.997,-17.138,-12.3088,-3.7141,1.9974,-0.7142,0.1424,0.4333,0.4417,-0.4583,-0.0167,-0.025,-0.0167
0.648,339.1365,943.3524,774.5733,-90.4685,-0.0078,179.997,-17.0413,-12.2151,-3.6199,1.9491,-0.7099,0.1402,0.45,0.5,-0.625,-0.0167,-0.0083,0.0
0.66,339.1392,943.3599,774.5742,-90.4685,-0.0077,179.997,-16.8293,-12.2107,-3.8611,1.9232,-0.6429,0.1363,0.225,0.625,0.075,0.0,0.0083,0.0
0.672,339.1416,943.3666,774.569,-90.4685,-0.0076,179.9971,-16.926,-12.2878,-3.8368,1.9719,-0.6891,0.1508,0.2,0.5583,-0.4333,0.0,0.0083,0.0083
0.684,339.1505,943.3731,774.5635,-90.4688,-0.0076,179.9971,-16.1471,-12.1374,-4.3395,1.95,-0.6339,0.1473,0.7417,0.5417,-0.4583,-0.025,0.0,0.0
0.696,339.1526,943.3789,774.5625,-90.4688,-0.0076,179.9971,-16.1522,-11.8684,-4.2328,1.8877,-0.6565,0.1416,0.175,0.4833,-0.0833,0.0,0.0,0.0
0.708,339.1585,943.3863,774.5592,-90.469,-0.0074,179.9971,-15.8624,-11.6027,-4.2176,1.9007,-0.6258,0.1348,0.4917,0.6167,-0.275,-0.0167,0.0167,0.0
0.72,339.1624,943.3972,774.5536,-90.469,-0.007,179.9973,-15.8069,-11.7695,-4.1255,1.9061,-0.6153,0.1451,0.325,0.9083,-0.4667,0.0,0.0333,0.0167
0.732,339.1689,943.4061,774.5549,-90.4692,-0.0061,179.9976,-15.4893,-11.5612,-4.0376,1.8589,-0.6188,0.1383,0.5417,0.7417,0.1083,-0.0167,0.075,0.025
0.744,339.1751,943.4143,774.5448,-90.4694,-0.0064,179.9975,-15.5687,-11.6293,-3.739,1.876,-0.6111,0.1425,0.5167,0.6833,-0.8417,-0.0167,-0.025,-0.0083
0.756,339.1781,943.4227,774.5415,-90.4694,-0.0062,179.9976,-15.2417,-11.5361,-3.8371,1.8511,-0.5808,0.1401,0.25,0.7,-0.275,0.0,0.0167,0.0083
0.768,339.1834,943.4283,774.5363,-90.4696,-0.0062,179.9976,-14.9941,-11.3335,-3.7945,1.8338,-0.5699,0.1412,0.4417,0.4667,-0.4333,-0.0167,0.0,0.0
0.78,339.1893,943.4357,774.533,-90.4688,-0.006,179.9976,-15.042,-11.3631,-3.9601,1.8335,-0.5709,0.1447,0.4917,0.6167,-0.275,0.0667,0.0167,0.0
0.792,339.1919,943.4429,774.5232,-90.4688,-0.0063,179.9975,-14.6399,-11.4048,-3.6434,1.8142,-0.5321,0.1372,0.2167,0.6,-0.8167,0.0,-0.025,-0.0083
0.804,339.1985,943.4522,774.5222,-90.469,-0.0056,179.9978,-14.4887,-11.1422,-4.0177,1.7905,-0.5494,0.1362,0.55,0.775,-0.0833,-0.0167,0.0583,0.025
0.816,339.2044,943.4595,774.5189,-90.4692,-0.0054,179.9979,-14.2915,-11.0479,-3.808,1.7927,-0.5461,0.1361,0.4917,0.6083,-0.275,-0.0167,0.0167,0.0083
0.828,339.2112,943.4694,774.5134,-90.4704,-0.005,179.998,-14.0284,-10.9845,-3.5885,1.7408,-0.5387,0.1337,0.5667,0.825,-0.4583,-0.1,0.0333,0.0083
0.84,339.2187,943.4743,774.5082,-90.4694,-0.0051,179.9984,-13.6605,-10.6445,-3.51,1.7054,-0.5103,0.1315,0.625,0.4083,-0.4333,0.0833,-0.0083,0.0333
0.852,339.2194,943.4831,774.5072,-90.4696,-0.0046,179.9981,-13.5019,-10.6899,-3.8171,1.7255,-0.4884,0.1389,0.0583,0.7333,-0.0833,-0.0167,0.0417,-0.025
0.864,339.2247,943.4888,774.5019,-90.4698,-0.0045,179.9981,-13.0273,-10.7336,-3.8462,1.7106,-0.4411,0.1335,0.4417,0.475,-0.4417,-0.0167,0.0083,0.0
0.876,339.2287,943.4997,774.4964,-90.4698,-0.0041,179.9983,-12.8481,-10.3564,-4.1909,1.6776,-0.4347,0.1272,0.3333,0.9083,-0.4583,0.0,0.0333,0.0167
0.888,339.2339,943.5051,774.4934,-90.47,-0.004,179.9984,-12.2442,-10.2922,-4.1987,1.6535,-0.4219,0.1268,0.4333,0.45,-0.25,-0.0167,0.0083,0.0083
0.9,339.2398,943.5124,774.4902,-90.4702,-0.0038,179.9984,-12.3782,-10.1198,-4.6296,1.6678,-0.427,0.1243,0.4917,0.6083,-0.2667,-0.0167,0.0167,0.0
0.912,339.2428,943.5207,774.4869,-90.4702,-0.0036,179.9985,-11.7409,-10.0277,-4.5641,1.6214,-0.3687,0.1231,0.25,0.6917,-0.275,0.0,0.0167,0.0083
0.924,339.2479,943.5258,774.4862,-90.4704,-0.0032,179.9986,-11.7462,-9.6772,-4.5423,1.5631,-0.3746,0.1232,0.425,0.425,-0.0583,-0.0167,0.0333,0.0083
0.936,339.2503,943.5325,774.481,-90.4704,-0.0032,179.9986,-11.3183,-10.0439,-4.9137,1.6341,-0.3592,0.1287,0.2,0.5583,-0.4333,0.0,0.0,0.0
0.948,339.2547,943.5357,774.478,-90.4705,-0.0033,179.9986,-11.0604,-10.0733,-5.1654,1.5632,-0.3298,0.1291,0.3667,0.2667,-0.25,-0.0083,-0.0083,0.0
0.96,339.2599,943.541,774.4751,-90.4697,-0.0031,179.9986,-11.1438,-9.6527,-5.4326,1.5774,-0.3494,0.1161,0.4333,0.4417,-0.2417,0.0667,0.0167,0.0
0.972,339.2653,943.547,774.4676,-90.4709,-0.0033,179.9986,-10.8458,-9.6408,-5.5663,1.5516,-0.2952,0.1256,0.45,0.5,-0.625,-0.1,-0.0167,0.0
0.984,339.2675,943.5531,774.4669,-90.4709,-0.0029,179.9987,-10.6994,-9.6407,-5.2794,1.5498,-0.3129,0.1124,0.1833,0.5083,-0.0583,0.0,0.0333,0.0083
0.996,339.2727,943.5585,774.464,-90.4701,-0.0027,179.9988,-10.5728,-9.2347,-5.0425,1.4993,-0.3146,0.1171,0.4333,0.45,-0.2417,0.0667,0.0167,0.0083
1.008,339.2778,943.5636,774.4633,-90.4703,-0.0023,179.9989,-10.413,-9.7374,-5.2398,1.5481,-0.2944,0.1187,0.425,0.425,-0.0583,-0.0167,0.0333,0.0083
1.02,339.2797,943.5689,774.4539,-90.4703,-0.0026,179.9988,-10.35,-9.2406,-5.0908,1.484,-0.3039,0.1156,0.1583,0.4417,-0.7833,0.0,-0.025,-0.0083
1.032,339.2841,943.572,774.4509,-90.4704,-0.0028,179.9988,-10.2429,-9.3579,-4.9753,1.4987,-0.2923,0.1142,0.3667,0.2583,-0.25,-0.0083,-0.0167,0.0
1.044,339.2857,943.5765,774.4483,-90.4705,-0.0026,179.9988,-10.2632,-9.2913,-5.3491,1.4802,-0.2846,0.1206,0.1333,0.375,-0.2167,-0.0083,0.0167,0.0
1.056,339.2917,943.5841,774.4453,-90.4707,-0.002,179.999,-10.1521,-9.5309,-4.8545,1.5367,-0.3005,0.1163,0.5,0.6333,-0.25,-0.0167,0.05,0.0167
1.068,339.2934,943.5889,774.4405,-90.4707,-0.002,179.999,-10.2088,-9.3334,-4.6754,1.5063,-0.2886,0.117,0.1417,0.4,-0.4,0.0,0.0,0.0
1.08,339.2986,943.5943,774.4375,-90.4709,-0.0018,179.9991,-10.0615,-9.2561,-4.9441,1.4921,-0.2804,0.1093,0.4333,0.45,-0.25,-0.0167,0.0167,0.0083
1.092,339.3032,943.598,774.4326,-90.471,-0.0018,179.9991,-9.8806,-9.235,-4.4746,1.4814,-0.2567,0.1142,0.3833,0.3083,-0.4083,-0.0083,0.0,0.0
1.104,339.3046,943.6019,774.4319,-90.471,-0.0018,179.9991,-9.9024,-9.1458,-4.5908,1.4752,-0.2793,0.1149,0.1167,0.325,-0.0583,0.0,0.0,0.0
1.116,339.3092,943.6056,774.4271,-90.4712,-0.0017,179.9991,-9.7515,-9.3177,-4.2608,1.4832,-0.2699,0.1124,0.3833,0.3083,-0.4,-0.0167,0.0083,0.0
1.128,339.3137,943.6091,774.4244,-90.4714,-0.0015,179.9992,-9.6754,-9.073,-4.5984,1.4473,-0.2445,0.1155,0.375,0.2917,-0.225,-0.0167,0.0167,0.0083
1.14,339.3161,943.6158,774.4192,-90.4714,-0.0015,179.9992,-9.5469,-9.1806,-4.0932,1.474,-0.2483,0.1155,0.2,0.5583,-0.4333,0.0,0.0,0.0
1.152,339.3177,943.6202,774.4166,-90.4714,-0.0013,179.9993,-9.3494,-9.066,-4.4431,1.4407,-0.2266,0.1111,0.1333,0.3667,-0.2167,0.0,0.0167,0.0083
1.164,339.3244,943.6207,774.4117,-90.4707,-0.0016,179.9992,-9.3612,-9.2039,-4.4473,1.4554,-0.2186,0.114,0.5583,0.0417,-0.4083,0.0583,-0.025,-0.0083
1.176,339.3267,943.6268,774.411,-90.4708,-0.0013,179.9993,-9.3689,-8.9704,-4.3457,1.4195,-0.2208,0.1161,0.1917,0.5083,-0.0583,-0.0083,0.025,0.0083
1.188,339.3313,943.6305,774.4061,-90.4709,-0.0013,179.9993,-8.9363,-8.9017,-4.6161,1.4197,-0.2158,0.1126,0.3833,0.3083,-0.4083,-0.0083,0.0,0.0
1.2,339.3329,943.635,774.4035,-90.471,-0.0011,179.9994,-9.0271,-8.8133,-4.7812,1.406,-0.2015,0.1169,0.1333,0.375,-0.2167,-0.0083,0.0167,0.0083
1.212,339.3367,943.6365,774.3986,-90.4711,-0.0014,179.9993,-8.807,-8.767,-4.4532,1.4091,-0.2009,0.1091,0.3167,0.125,-0.4083,-0.0083,-0.025,-0.0083
1.224,339.3383,943.6409,774.396,-90.4711,-0.0012,179.9993,-8.948,-8.8375,-4.7041,1.416,-0.1915,0.1165,0.1333,0.3667,-0.2167,0.0,0.0167,0.0
1.236,339.3435,943.6463,774.3931,-90.4713,-0.001,179.9994,-8.6593,-8.7356,-4.5418,1.3913,-0.191,0.1076,0.4333,0.45,-0.2417,-0.0167,0.0167,0.0083
1.248,339.3474,943.6481,774.3885,-90.4715,-0.001,179.9994,-8.6985,-8.6873,-4.9186,1.4025,-0.1779,0.1196,0.325,0.15,-0.3833,-0.0167,0.0,0.0
1.26,339.349,943.6526,774.3859,-90.4715,-0.0008,179.9995,-8.5442,-8.6558,-4.6267,1.3861,-0.1858,0.1096,0.1333,0.375,-0.2167,0.0,0.0167,0.0083
1.272,339.3528,943.6541,774.381,-90.4717,-0.0011,179.9994,-8.6555,-8.6491,-4.624,1.3744,-0.1795,0.1094,0.3167,0.125,-0.4083,-0.0167,-0.025,-0.0083
1.284,339.3544,943.6585,774.3784,-90.4717,-0.0009,179.9994,-8.4321,-8.6084,-4.5785,1.3746,-0.1856,0.1122,0.1333,0.3667,-0.2167,0.0,0.0167,0.0
1.296,339.359,943.6623,774.3735,-90.4719,-0.0009,179.9994,-8.4923,-8.5814,-4.4939,1.3646,-0.1842,0.1088,0.3833,0.3167,-0.4083,-0.0167,0.0,0.0
1.308,339.3606,943.6667,774.3709,-90.4709,-0.0007,179.9995,-8.4206,-8.5154,-4.4551,1.3637,-0.1859,0.1056,0.1333,0.3667,-0.2167,0.0833,0.0167,0.0083
1.32,339.3637,943.6663,774.3663,-90.471,-0.001,179.9994,-8.5871,-8.5905,-4.1422,1.3601,-0.1924,0.1108,0.2583,-0.0333,-0.3833,-0.0083,-0.025,-0.0083
1.332,339.3683,943.67,774.3614,-90.4712,-0.001,179.9994,-8.6133,-8.6676,-4.6197,1.3638,-0.1926,0.1072,0.3833,0.3083,-0.4083,-0.0167,0.0,0.0
1.344,339.3701,943.6748,774.3565,-90.4712,-0.0009,179.9994,-8.4677,-8.5427,-4.1485,1.3605,-0.1888,0.1084,0.15,0.4,-0.4083,0.0,0.0083,0.0
1.356,339.3746,943.6782,774.3539,-90.4714,-0.0007,179.9995,-8.4935,-8.3703,-4.3536,1.3567,-0.1921,0.1123,0.375,0.2833,-0.2167,-0.0167,0.0167,0.0083
1.368,339.3757,943.6813,774.3471,-90.4714,-0.0009,179.9994,-8.5754,-8.5414,-4.1555,1.3755,-0.1925,0.1042,0.0917,0.2583,-0.5667,0.0,-0.0167,-0.0083
1.38,339.3802,943.6848,774.3445,-90.4716,-0.0007,179.9995,-8.7177,-8.3807,-4.0955,1.3524,-0.187,0.1109,0.375,0.2917,-0.2167,-0.0167,0.0167,0.0083
1.392,339.3818,943.6892,774.3418,-90.4716,-0.0005,179.9996,-8.6371,-8.4904,-3.7988,1.3554,-0.1988,0.1072,0.1333,0.3667,-0.225,0.0,0.0167,0.0083
1.404,339.3856,943.6907,774.337,-90.4708,-0.0008,179.9995,-8.7489,-8.3111,-3.7798,1.3339,-0.208,0.1118,0.3167,0.125,-0.4,0.0667,-0.025,-0.0083
1.416,339.3895,943.6925,774.3324,-90.471,-0.0008,179.9995,-8.6938,-8.4576,-3.8333,1.3425,-0.2125,0.1059,0.325,0.15,-0.3833,-0.0167,0.0,0.0
1.428,339.3919,943.6992,774.3298,-90.471,-0.0002,179.9997,-8.6536,-8.4587,-3.9207,1.3394,-0.1962,0.1091,0.2,0.5583,-0.2167,0.0,0.05,0.0167
