time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.1063,943.2895,774.6451,-90.0002,0.0007,180.0,0.1297,0.0946,-0.558,-0.0069,-0.0119,-0.0012,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.1063,943.2895,774.6451,-90.0002,0.0007,180.0,0.1434,-0.0164,-0.2604,0.0036,-0.0153,-0.0009,0.0,0.0,0.0,0.0,0.0,0.0
0.024,339.1062,943.2892,774.6473,-90.0002,0.0008,-180.0,0.0776,0.0432,-0.6845,-0.0089,-0.0087,0.0005,-0.0083,-0.025,0.1833,0.0,0.0083,-0.0
0.036,339.1062,943.2892,774.6473,-90.0002,0.0008,-180.0,0.2048,0.0006,-0.433,-0.0052,-0.0127,-0.0023,0.0,0.0,0.0,0.0,0.0,0.0
0.048,339.1062,943.2892,774.6473,-90.0002,0.0008,-180.0,0.0528,0.0891,-0.6812,-0.0098,-0.006,0.003,0.0,0.0,0.0,0.0,0.0,0.0
0.06,339.1063,943.2895,774.6451,-90.0002,0.0007,180.0,0.1399,0.0361,-0.3084,0.0027,-0.0145,-0.005,0.0083,0.025,-0.1833,0.0,-0.0083,-0.0
0.072,339.1062,943.2892,774.6473,-90.0002,0.0008,-180.0,0.0283,0.149,-0.7693,-0.0091,-0.0091,-0.0001,-0.0083,-0.025,0.1833,0.0,0.0083,-0.0
0.084,339.1062,943.2892,774.6473,-90.0002,0.0008,-180.0,0.2063,-0.0012,-0.4373,-0.0023,-0.0127,-0.0048,0.0,0.0,0.0,0.0,0.0,0.0
0.096,339.1062,943.2892,774.6473,-90.0002,0.0008,-180.0,0.0125,0.1089,-0.5532,-0.0036,-0.0106,0.002,0.0,0.0,0.0,0.0,0.0,0.0
0.108,339.1063,943.2895,774.6451,-90.0002,0.0007,180.0,0.0856,0.0059,-0.5191,-0.002,-0.0146,-0.0039,0.0083,0.025,-0.1833,0.0,-0.0083,-0.0
0.12,339.1063,943.2895,774.6451,-90.0002,0.0007,180.0,0.1246,0.039,-0.515,-0.0121,-0.0127,-0.0021,0.0,0.0,0.0,0.0,0.0,0.0
0.132,339.1063,943.2895,774.6451,-90.0002,0.0007,180.0,0.152,-0.0546,-0.6394,-0.0102,-0.0128,0.0021,0.0,0.0,0.0,0.0,0.0,0.0
0.144,339.1063,943.2895,774.6451,-90.0002,0.0007,180.0,0.1396,0.0359,-0.3898,0.0013,-0.0153,-0.0023,0.0,0.0,0.0,0.0,0.0,0.0
0.156,339.1063,943.2895,774.6451,-90.0002,0.0007,180.0,0.0783,-0.0165,-0.7323,-0.0067,-0.0103,-0.0028,0.0,0.0,0.0,0.0,0.0,0.0
0.168,339.1056,943.2875,774.6454,-90.0002,0.0007,180.0,0.2121,-0.0612,-0.4779,0.0015,-0.0168,-0.0031,-0.0583,-0.1667,0.025,0.0,0.0,0.0
0.18,339.1056,943.2875,774.6454,-90.0002,0.0007,180.0,0.083,0.0393,-0.6849,-0.0045,-0.0113,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
0.192,339.1056,943.2875,774.6454,-90.0002,0.0007,180.0,0.3083,0.0517,-0.5613,-0.0003,-0.0164,-0.0011,0.0,0.0,0.0,0.0,0.0,0.0
0.204,339.1056,943.2875,774.6454,-90.0002,0.0007,180.0,0.0791,0.0853,-0.8549,-0.0084,-0.0154,-0.0008,0.0,0.0,0.0,0.0,0.0,0.0
0.216,339.1056,943.2875,774.6454,-90.0002,0.0007,180.0,0.1831,0.0645,-0.3424,-0.0059,-0.0168,-0.0006,0.0,0.0,0.0,0.0,0.0,0.0
0.228,339.1057,943.2878,774.6431,-90.0002,0.0005,179.9999,0.0577,0.0817,-0.6801,-0.0069,-0.011,0.003,0.0083,0.025,-0.1917,0.0,-0.0167,-0.0083
0.24,339.1057,943.2878,774.6431,-90.0002,0.0005,179.9999,0.2098,-0.0103,-0.4396,0.0006,-0.0177,-0.0072,0.0,0.0,0.0,0.0,0.0,0.0
0.252,339.1056,943.2875,774.6454,-90.0002,0.0007,180.0,0.1078,0.0294,-0.8128,-0.0031,-0.009,0.0023,-0.0083,-0.025,0.1917,0.0,0.0167,0.0083
0.264,339.1057,943.2878,774.6431,-90.0002,0.0005,179.9999,0.2276,0.0562,-0.7299,-0.0075,-0.0197,-0.0024,0.0083,0.025,-0.1917,0.0,-0.0167,-0.0083
0.276,339.1051,943.2862,774.6412,-90.0002,0.0003,179.9999,0.1571,-0.0114,-0.6824,-0.0067,-0.0196,0.0007,-0.05,-0.1333,-0.1583,0.0,-0.0167,0.0
0.288,339.1051,943.2862,774.6412,-90.0002,0.0003,179.9999,0.0093,0.1261,-0.511,-0.0078,-0.0165,-0.0012,0.0,0.0,0.0,0.0,0.0,0.0
0.3,339.1051,943.2862,774.6412,-90.0002,0.0003,179.9999,0.1408,0.0071,-0.4745,0.0024,-0.0161,-0.0014,0.0,0.0,0.0,0.0,0.0,0.0
0.312,339.1016,943.2856,774.6392,-90.0,0.0002,179.9998,0.0074,0.046,-0.8946,-0.0072,-0.0137,0.0017,-0.2917,-0.05,-0.1667,0.0167,-0.0083,-0.0083
0.324,339.1053,943.2868,774.6392,-90.0002,0.0005,179.9999,0.1194,0.0377,-0.5142,0.0029,-0.0226,-0.0012,0.3083,0.1,0.0,-0.0167,0.025,0.0083
0.336,339.1041,943.2835,774.6353,-90.0002,0.0002,179.9998,-0.0808,0.0126,-0.8078,0.0,-0.0168,0.0023,-0.1,-0.275,-0.325,0.0,-0.025,-0.0083
0.348,339.1029,943.2802,774.6314,-90.0002,-0.0001,179.9997,0.0004,-0.0499,-0.7693,0.0051,-0.031,-0.0026,-0.1,-0.275,-0.325,0.0,-0.025,-0.0083
0.36,339.1017,943.2769,774.6275,-90.0002,-0.0005,179.9996,-0.2085,-0.1541,-1.2695,0.0133,-0.0333,0.007,-0.1,-0.275,-0.325,0.0,-0.0333,-0.0083
0.372,339.1009,943.2744,774.6194,-90.0002,-0.0008,179.9995,-0.203,-0.3384,-1.1052,0.0573,-0.0639,0.0035,-0.0667,-0.2083,-0.675,0.0,-0.025,-0.0083
0.384,339.0997,943.2711,774.6155,-90.0002,-0.0011,179.9993,-0.7095,-0.3226,-1.4301,0.0584,-0.0713,0.0088,-0.1,-0.275,-0.325,0.0,-0.025,-0.0167
0.396,339.098,943.2665,774.6074,-90.0002,-0.0017,179.9991,-0.9724,-0.8185,-2.2048,0.1068,-0.1071,0.0061,-0.1417,-0.3833,-0.675,0.0,-0.05,-0.0167
0.408,339.0972,943.2641,774.5993,-90.0002,-0.002,179.999,-1.1493,-0.9921,-2.1145,0.1409,-0.1214,0.0115,-0.0667,-0.2,-0.675,0.0,-0.025,-0.0083
0.42,339.0955,943.2594,774.5912,-90.0002,-0.0027,179.9988,-1.6161,-1.1504,-2.663,0.1981,-0.1596,0.0146,-0.1417,-0.3917,-0.675,0.0,-0.0583,-0.0167
0.432,339.0939,943.255,774.5808,-90.0002,-0.0035,179.9985,-1.9506,-1.575,-3.2957,0.2221,-0.1874,0.0176,-0.1333,-0.3667,-0.8667,0.0,-0.0667,-0.025
0.444,339.093,943.2526,774.5727,-90.0003,-0.0038,179.9984,-2.54,-1.7725,-4.3119,0.2583,-0.2275,0.0173,-0.075,-0.2,-0.675,-0.0083,-0.025,-0.0083
0.456,339.0928,943.2519,774.5665,-90.0003,-0.004,179.9983,-2.626,-2.0194,-4.3114,0.3093,-0.2459,0.0236,-0.0167,-0.0583,-0.5167,0.0,-0.0167,-0.0083
0.468,339.0912,943.2475,774.5561,-90.0003,-0.0048,179.998,-3.0788,-2.3211,-4.5622,0.3602,-0.265,0.03,-0.1333,-0.3667,-0.8667,0.0,-0.0667,-0.025
0.48,339.0909,943.2467,774.5499,-90.0003,-0.0049,179.998,-3.2205,-2.6998,-4.951,0.4067,-0.2925,0.0302,-0.025,-0.0667,-0.5167,0.0,-0.0083,0.0
0.492,339.0893,943.242,774.5418,-89.9992,-0.0056,179.9977,-3.9095,-2.9799,-5.5717,0.4585,-0.3288,0.0405,-0.1333,-0.3917,-0.675,0.0917,-0.0583,-0.025
0.504,339.0898,943.2435,774.5356,-89.9993,-0.0054,179.9978,-4.0381,-3.2143,-6.1253,0.4724,-0.351,0.0396,0.0417,0.125,-0.5167,-0.0083,0.0167,0.0083
0.516,339.0915,943.2482,774.5252,-89.9993,-0.0047,179.998,-4.564,-3.4113,-6.4923,0.5174,-0.3819,0.049,0.1417,0.3917,-0.8667,0.0,0.0583,0.0167
0.528,339.0928,943.2519,774.519,-90.0004,-0.0041,179.9982,-4.3056,-3.5402,-6.5561,0.5421,-0.3611,0.0486,0.1083,0.3083,-0.5167,-0.0917,0.05,0.0167
0.54,339.0941,943.2557,774.5128,-89.9994,-0.0035,179.9985,-4.6267,-3.8375,-7.1054,0.581,-0.3783,0.0555,0.1083,0.3167,-0.5167,0.0833,0.05,0.025
0.552,339.0955,943.2594,774.5066,-90.0005,-0.003,179.9987,-4.4694,-4.018,-6.6068,0.5933,-0.3749,0.0504,0.1167,0.3083,-0.5167,-0.0917,0.0417,0.0167
0.564,339.0969,943.2634,774.4982,-89.9994,-0.0025,179.9988,-4.8909,-4.0731,-7.24,0.6099,-0.3822,0.0543,0.1167,0.3333,-0.7,0.0917,0.0417,0.0083
0.576,339.0983,943.2672,774.492,-90.0005,-0.0019,179.999,-4.7186,-4.1941,-7.3338,0.6142,-0.3823,0.0519,0.1167,0.3167,-0.5167,-0.0917,0.05,0.0167
0.588,339.0994,943.2703,774.4878,-89.9995,-0.0015,179.9992,-4.9347,-4.2225,-7.2884,0.6395,-0.3804,0.0572,0.0917,0.2583,-0.35,0.0833,0.0333,0.0167
0.6,339.1,943.2721,774.4793,-89.9995,-0.0015,179.9992,-5.0664,-4.2875,-7.3724,0.6524,-0.3845,0.0588,0.05,0.15,-0.7083,0.0,0.0,0.0
0.612,339.1006,943.2736,774.4731,-89.9996,-0.0012,179.9993,-4.979,-4.5548,-7.3357,0.6654,-0.3909,0.0577,0.05,0.125,-0.5167,-0.0083,0.025,0.0083
0.624,339.101,943.2748,774.4666,-89.9996,-0.0014,179.9992,-5.2205,-4.3901,-8.0478,0.6651,-0.4016,0.0631,0.0333,0.1,-0.5417,0.0,-0.0167,-0.0083
0.636,339.1029,943.2802,774.4624,-89.9996,-0.0006,179.9995,-5.279,-4.6224,-7.9641,0.6952,-0.4272,0.0613,0.1583,0.45,-0.35,0.0,0.0667,0.025
0.648,339.1027,943.2794,774.4562,-89.9996,-0.0008,179.9995,-5.3494,-4.6388,-8.0083,0.7026,-0.4104,0.0659,-0.0167,-0.0667,-0.5167,0.0,-0.0167,0.0
0.66,339.1038,943.2826,774.452,-89.9996,-0.0004,179.9996,-5.3887,-4.827,-7.9712,0.7302,-0.4329,0.0617,0.0917,0.2667,-0.35,0.0,0.0333,0.0083
0.672,339.1042,943.2837,774.4455,-89.9997,-0.0005,179.9996,-5.6796,-4.8405,-8.2962,0.7277,-0.4378,0.0695,0.0333,0.0917,-0.5417,-0.0083,-0.0083,0.0
0.684,339.1055,943.2872,774.439,-89.9997,-0.0003,179.9996,-5.6401,-4.9824,-8.0464,0.7393,-0.4507,0.0642,0.1083,0.2917,-0.5417,0.0,0.0167,0.0
0.696,339.1058,943.288,774.4347,-89.9997,-0.0002,179.9996,-5.9688,-5.0315,-8.6332,0.7498,-0.4574,0.0706,0.025,0.0667,-0.3583,0.0,0.0083,0.0
0.708,339.1041,943.2925,774.4282,-89.9995,0.0,179.9997,-5.8531,-5.0032,-8.4218,0.7649,-0.4605,0.0721,-0.1417,0.375,-0.5417,0.0167,0.0167,0.0083
