time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,338.6903,942.5893,775.5868,-92.6122,0.0007,180.0,0.6313,-0.2909,-25.7252,0.0589,-0.0478,-0.047,0.0,0.0,0.0,0.0,0.0,0.0
0.012,338.6911,942.5915,775.5868,-92.6122,0.001,-179.9999,0.5475,-0.32,-25.8907,0.0706,-0.0484,-0.0411,0.0667,0.1833,0.0,0.0,0.025,0.0083
0.024,338.6911,942.5915,775.5868,-92.6122,0.001,-179.9999,0.5172,-0.4441,-25.8122,0.0676,-0.047,-0.0463,0.0,0.0,0.0,0.0,0.0,0.0
0.036,338.6905,942.5899,775.5848,-92.6122,0.0009,-180.0,0.5102,-0.3343,-25.763,0.0586,-0.048,-0.0446,-0.05,-0.1333,-0.1667,0.0,-0.0083,0.0083
0.048,338.6911,942.5915,775.5868,-92.6122,0.001,-179.9999,0.5604,-0.4395,-25.7218,0.0602,-0.0468,-0.0439,0.05,0.1333,0.1667,0.0,0.0083,-0.0083
0.06,338.6903,942.5893,775.5868,-92.6122,0.0007,180.0,0.5335,-0.3429,-26.0585,0.0585,-0.0449,-0.04,-0.0667,-0.1833,0.0,0.0,-0.025,-0.0083
0.072,338.6903,942.5893,775.5868,-92.6122,0.0007,180.0,0.5828,-0.4822,-25.8976,0.0611,-0.0461,-0.0462,0.0,0.0,0.0,0.0,0.0,0.0
0.084,338.6882,942.5926,775.5868,-92.612,0.001,-179.9999,0.4539,-0.2265,-25.9322,0.0525,-0.0467,-0.045,-0.175,0.275,0.0,0.0167,0.025,0.0083
0.096,338.6896,942.5873,775.5871,-92.6122,0.0007,180.0,0.5663,-0.3161,-25.9832,0.0677,-0.0519,-0.0475,0.1167,-0.4417,0.025,-0.0167,-0.025,-0.0083
0.108,338.6903,942.5893,775.5868,-92.6122,0.0007,180.0,0.5396,-0.3843,-25.5512,0.0608,-0.055,-0.0473,0.0583,0.1667,-0.025,0.0,0.0,0.0
0.12,338.6903,942.5893,775.5868,-92.6122,0.0007,180.0,0.4175,-0.3271,-25.8439,0.0633,-0.0427,-0.0396,0.0,0.0,0.0,0.0,0.0,0.0
0.132,338.6903,942.5893,775.5868,-92.6122,0.0007,180.0,0.5973,-0.3706,-25.417,0.0669,-0.0507,-0.0401,0.0,0.0,0.0,0.0,0.0,0.0
0.144,338.6905,942.5899,775.5848,-92.6122,0.0009,-180.0,0.3663,-0.3631,-25.8429,0.06,-0.0471,-0.0413,0.0167,0.05,-0.1667,0.0,0.0167,-0.0
0.156,338.6905,942.5899,775.5848,-92.6122,0.0009,-180.0,0.6144,-0.3716,-25.7178,0.061,-0.0576,-0.0436,0.0,0.0,0.0,0.0,0.0,0.0
0.168,338.6911,942.5915,775.5868,-92.6122,0.001,-179.9999,0.5289,-0.3436,-25.7985,0.051,-0.0474,-0.0403,0.05,0.1333,0.1667,0.0,0.0083,-0.0083
0.18,338.6911,942.5915,775.5868,-92.6122,0.001,-179.9999,0.5216,-0.2937,-25.6781,0.0665,-0.0574,-0.0461,0.0,0.0,0.0,0.0,0.0,0.0
0.192,338.6911,942.5915,775.5868,-92.6122,0.001,-179.9999,0.465,-0.2234,-25.8377,0.0586,-0.0485,-0.0377,0.0,0.0,0.0,0.0,0.0,0.0
0.204,338.6903,942.5893,775.5868,-92.6122,0.0007,180.0,0.5893,-0.4097,-25.5943,0.062,-0.0547,-0.0464,-0.0667,-0.1833,0.0,0.0,-0.025,-0.0083
0.216,338.6911,942.5915,775.5868,-92.6122,0.001,-179.9999,0.3274,-0.3421,-25.8835,0.0678,-0.0508,-0.0395,0.0667,0.1833,0.0,0.0,0.025,0.0083
0.228,338.6897,942.5876,775.5848,-92.6122,0.0005,179.9999,0.5532,-0.4158,-25.4284,0.0738,-0.0576,-0.0492,-0.1167,-0.325,-0.1667,0.0,-0.0417,-0.0167
0.24,338.6911,942.5915,775.5868,-92.6122,0.001,-179.9999,0.4631,-0.336,-25.8013,0.0586,-0.0491,-0.042,0.1167,0.325,0.1667,0.0,0.0417,0.0167
0.252,338.6905,942.5899,775.5848,-92.6122,0.0009,-180.0,0.4462,-0.3603,-25.6723,0.0628,-0.0565,-0.043,-0.05,-0.1333,-0.1667,0.0,-0.0083,0.0083
0.264,338.6897,942.5876,775.5848,-92.6122,0.0005,179.9999,0.4779,-0.3517,-25.7574,0.0689,-0.0601,-0.042,-0.0667,-0.1917,0.0,0.0,-0.0333,-0.0083
0.276,338.6897,942.5876,775.5848,-92.6122,0.0005,179.9999,0.5503,-0.3431,-26.0968,0.0481,-0.0543,-0.0414,0.0,0.0,0.0,0.0,0.0,0.0
0.288,338.6904,942.5896,775.5871,-92.6111,0.001,-179.9999,0.5622,-0.3996,-25.7624,0.0592,-0.0561,-0.0453,0.0583,0.1667,0.1917,0.0917,0.0417,0.0167
0.3,338.6905,942.5899,775.5848,-92.6122,0.0009,-180.0,0.368,-0.37,-25.7504,0.0569,-0.0539,-0.0388,0.0083,0.025,-0.1917,-0.0917,-0.0083,0.0083
0.312,338.6905,942.5899,775.5848,-92.6122,0.0009,-180.0,0.4677,-0.3771,-25.8055,0.0626,-0.0566,-0.0461,0.0,0.0,0.0,0.0,0.0,0.0
0.324,338.6905,942.5899,775.5848,-92.6122,0.0009,-180.0,0.375,-0.3453,-25.667,0.0632,-0.0557,-0.0397,0.0,0.0,0.0,0.0,0.0,0.0
0.336,338.6905,942.5899,775.5848,-92.6122,0.0009,-180.0,0.5585,-0.4201,-25.6008,0.0798,-0.0593,-0.0489,0.0,0.0,0.0,0.0,0.0,0.0
0.348,338.6904,942.5896,775.5871,-92.6122,0.001,-179.9999,0.3908,-0.3224,-25.7179,0.0604,-0.0475,-0.0439,-0.0083,-0.025,0.1917,0.0,0.0083,-0.0083
