time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,340.161,942.2507,775.3596,-91.4128,0.0006,179.9999,-12.2338,0.8459,-16.0697,-0.2615,-1.6791,-0.0531,0.0,0.0,0.0,0.0,0.0,0.0
0.012,340.161,942.2507,775.3596,-91.4128,0.0006,179.9999,-12.3512,0.747,-15.6816,-0.2446,-1.7078,-0.0568,0.0,0.0,0.0,0.0,0.0,0.0
0.024,340.1596,942.2468,775.3577,-91.4128,0.0,179.9998,-12.354,0.7268,-15.639,-0.2464,-1.7036,-0.0561,-0.1167,-0.325,-0.1583,0.0,-0.05,-0.0083
0.036,340.161,942.2507,775.3596,-91.4128,0.0006,179.9999,-12.3372,0.7198,-15.8899,-0.2568,-1.7163,-0.0571,0.1167,0.325,0.1583,0.0,0.05,0.0083
0.048,340.161,942.2507,775.3596,-91.4128,0.0006,179.9999,-12.3651,0.9649,-15.5973,-0.233,-1.6995,-0.0544,0.0,0.0,0.0,0.0,0.0,0.0
0.06,340.1605,942.2491,775.3577,-91.4128,0.0004,179.9999,-12.4345,0.8994,-15.7662,-0.2322,-1.7128,-0.0565,-0.0417,-0.1333,-0.1583,0.0,-0.0167,0.0
0.072,340.1609,942.2505,775.3619,-91.4128,0.0007,180.0,-12.2491,0.8226,-15.9862,-0.2378,-1.7107,-0.0586,0.0333,0.1167,0.35,0.0,0.025,0.0083
0.084,340.1609,942.2505,775.3619,-91.4128,0.0007,180.0,-12.2632,1.0069,-15.8107,-0.2506,-1.6992,-0.0563,0.0,0.0,0.0,0.0,0.0,0.0
0.096,340.1609,942.2505,775.3619,-91.4128,0.0007,180.0,-12.4094,0.7808,-15.3821,-0.2337,-1.7131,-0.0572,0.0,0.0,0.0,0.0,0.0,0.0
0.108,340.1609,942.2505,775.3619,-91.4128,0.0007,180.0,-12.4866,0.7484,-15.5856,-0.2384,-1.7079,-0.0496,0.0,0.0,0.0,0.0,0.0,0.0
0.12,340.1609,942.2505,775.3619,-91.4128,0.0007,180.0,-12.1884,0.9703,-15.508,-0.2526,-1.7009,-0.0542,0.0,0.0,0.0,0.0,0.0,0.0
0.132,340.1609,942.2505,775.3619,-91.4128,0.0007,180.0,-12.2852,0.7306,-15.8997,-0.2449,-1.6917,-0.0542,0.0,0.0,0.0,0.0,0.0,0.0
0.144,340.1581,942.2515,775.3619,-91.4126,0.0007,180.0,-12.3222,0.716,-16.2468,-0.2315,-1.6969,-0.0563,-0.2333,0.0833,0.0,0.0167,0.0,0.0
0.156,340.1609,942.2505,775.3619,-91.4128,0.0007,180.0,-12.1256,0.8653,-16.038,-0.2496,-1.6837,-0.0589,0.2333,-0.0833,0.0,-0.0167,0.0,0.0
0.168,340.1609,942.2505,775.3619,-91.4128,0.0007,180.0,-12.4262,0.8899,-16.0637,-0.2651,-1.6996,-0.0578,0.0,0.0,0.0,0.0,0.0,0.0
0.18,340.1609,942.2505,775.3619,-91.4128,0.0007,180.0,-12.2354,0.787,-15.4227,-0.2338,-1.7218,-0.056,0.0,0.0,0.0,0.0,0.0,0.0
0.192,340.1609,942.2505,775.3619,-91.4128,0.0007,180.0,-12.3713,0.9408,-15.7243,-0.2378,-1.6969,-0.0534,0.0,0.0,0.0,0.0,0.0,0.0
0.204,340.1609,942.2505,775.3619,-91.4128,0.0007,180.0,-12.1862,0.9585,-15.8576,-0.2468,-1.7041,-0.0587,0.0,0.0,0.0,0.0,0.0,0.0
0.216,340.161,942.2507,775.3596,-91.4128,0.0006,179.9999,-12.3731,0.779,-15.8092,-0.2188,-1.7049,-0.0501,0.0083,0.0167,-0.1917,0.0,-0.0083,-0.0083
0.228,340.1609,942.2505,775.3619,-91.4128,0.0007,180.0,-12.1972,0.6816,-15.9411,-0.2337,-1.6993,-0.0516,-0.0083,-0.0167,0.1917,0.0,0.0083,0.0083
0.24,340.161,942.2507,775.3596,-91.4128,0.0006,179.9999,-12.1618,0.9021,-15.474,-0.2476,-1.6994,-0.0585,0.0083,0.0167,-0.1917,0.0,-0.0083,-0.0083
0.252,340.161,942.2507,775.3596,-91.4128,0.0006,179.9999,-12.5385,0.8196,-15.4074,-0.2464,-1.7159,-0.0496,0.0,0.0,0.0,0.0,0.0,0.0
0.264,340.1582,942.2518,775.3596,-91.4126,0.0006,179.9999,-12.2027,0.8854,-15.3842,-0.2447,-1.7107,-0.0585,-0.2333,0.0917,0.0,0.0167,0.0,0.0
0.276,340.1582,942.2518,775.3596,-91.4126,0.0006,179.9999,-12.2847,1.016,-15.8498,-0.2698,-1.6932,-0.0563,0.0,0.0,0.0,0.0,0.0,0.0
0.288,340.161,942.2507,775.3596,-91.4128,0.0006,179.9999,-12.1909,0.8676,-16.0344,-0.2449,-1.6905,-0.058,0.2333,-0.0917,0.0,-0.0167,0.0,0.0
0.3,340.161,942.2507,775.3596,-91.4128,0.0006,179.9999,-12.2495,0.7336,-15.9886,-0.2345,-1.6979,-0.0557,0.0,0.0,0.0,0.0,0.0,0.0
0.312,340.1581,942.2515,775.3619,-91.4126,0.0007,180.0,-12.2679,0.8054,-16.0728,-0.2485,-1.6861,-0.0548,-0.2417,0.0667,0.1917,0.0167,0.0083,0.0083
0.324,340.1582,942.2518,775.3596,-91.4126,0.0006,179.9999,-12.154,0.8684,-15.3009,-0.2435,-1.7054,-0.0579,0.0083,0.025,-0.1917,0.0,-0.0083,-0.0083
0.336,340.1589,942.2537,775.3593,-91.4126,0.0006,179.9999,-12.3885,0.7581,-15.6849,-0.231,-1.6997,-0.0545,0.0583,0.1583,-0.025,0.0,0.0,0.0
0.348,340.159,942.254,775.357,-91.4126,0.0004,179.9999,-12.2111,0.7791,-15.6876,-0.2445,-1.6894,-0.0545,0.0083,0.025,-0.1917,0.0,-0.0167,0.0
0.36,340.159,942.254,775.357,-91.4126,0.0004,179.9999,-12.2635,0.836,-15.9002,-0.2496,-1.7022,-0.0589,0.0,0.0,0.0,0.0,0.0,0.0
0.372,340.1591,942.2543,775.3547,-91.4126,0.0002,179.9998,-12.2099,0.8844,-15.8116,-0.2447,-1.692,-0.0525,0.0083,0.025,-0.1917,0.0,-0.0167,-0.0083
0.384,340.1569,942.2573,775.3544,-91.4124,0.0002,179.9998,-12.2028,0.8998,-15.6047,-0.2386,-1.6989,-0.0585,-0.1833,0.25,-0.025,0.0167,0.0,0.0
0.396,340.1571,942.2579,775.3499,-91.4124,-0.0001,179.9997,-12.3357,0.906,-15.5914,-0.2502,-1.6873,-0.0496,0.0167,0.05,-0.375,0.0,-0.025,-0.0083
0.408,340.1545,942.2598,775.343,-91.4123,-0.0006,179.9996,-12.1448,0.7097,-15.6088,-0.2291,-1.6992,-0.0579,-0.2167,0.1583,-0.575,0.0083,-0.0417,-0.0083
0.42,340.1563,942.2648,775.3359,-91.4123,-0.0007,179.9995,-12.1571,0.7566,-16.4306,-0.224,-1.6628,-0.0523,0.15,0.4167,-0.5917,0.0,-0.0083,-0.0083
0.432,340.1539,942.267,775.3268,-91.4121,-0.0014,179.9993,-12.1056,0.6499,-16.6817,-0.2296,-1.6959,-0.0572,-0.2,0.1833,-0.7583,0.0167,-0.0583,-0.0167
0.444,340.1513,942.269,775.32,-91.4119,-0.0019,179.9991,-12.1734,0.6324,-17.1523,-0.2251,-1.7108,-0.0605,-0.2167,0.1667,-0.5667,0.0167,-0.0417,-0.0167
0.456,340.1496,942.2734,775.3082,-91.4117,-0.0027,179.9988,-12.7593,0.7851,-17.3794,-0.24,-1.7445,-0.0589,-0.1417,0.3667,-0.9833,0.0167,-0.0667,-0.025
0.468,340.1498,942.274,775.3037,-91.4117,-0.0031,179.9987,-12.7692,0.7366,-17.5779,-0.2642,-1.793,-0.066,0.0167,0.05,-0.375,0.0,-0.0333,-0.0083
0.48,340.1508,942.2768,775.2965,-91.4117,-0.0036,179.9986,-13.5674,0.9385,-18.5969,-0.2598,-1.8608,-0.0561,0.0833,0.2333,-0.6,0.0,-0.0417,-0.0083
0.492,340.149,942.2806,775.2894,-91.4116,-0.0041,179.9984,-13.4489,0.8073,-18.8142,-0.266,-1.8829,-0.0638,-0.15,0.3167,-0.5917,0.0083,-0.0417,-0.0167
0.504,340.1478,942.2864,775.2845,-91.4114,-0.004,179.9984,-13.9243,0.7155,-19.1841,-0.2393,-1.9071,-0.0584,-0.1,0.4833,-0.4083,0.0167,0.0083,0.0
0.516,340.1458,942.29,775.2796,-91.4112,-0.0044,179.9983,-13.673,0.6259,-19.1131,-0.2304,-1.914,-0.0659,-0.1667,0.3,-0.4083,0.0167,-0.0333,-0.0083
0.528,340.1467,942.2925,775.2747,-91.4112,-0.0047,179.9982,-13.9928,0.6231,-19.7395,-0.2342,-1.9177,-0.0593,0.075,0.2083,-0.4083,0.0,-0.025,-0.0083
0.54,340.1449,942.2967,775.2679,-91.4111,-0.0048,179.9981,-13.9219,0.6405,-19.6484,-0.243,-1.9354,-0.0615,-0.15,0.35,-0.5667,0.0083,-0.0083,-0.0083
0.552,340.1436,942.3019,775.265,-91.4109,-0.005,179.9981,-14.1602,0.7725,-19.7218,-0.2483,-1.9689,-0.0665,-0.1083,0.4333,-0.2417,0.0167,-0.0167,0.0
0.564,340.1445,942.3044,775.2601,-91.4109,-0.0053,179.998,-14.3116,0.755,-20.0914,-0.2615,-1.9947,-0.0664,0.075,0.2083,-0.4083,0.0,-0.025,-0.0083
