time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.1191,943.3214,775.4767,-87.0243,0.001,-179.9999,0.0132,0.0202,0.0266,-0.0006,-0.0079,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.1191,943.3214,775.4767,-87.0243,0.001,-179.9999,-0.0371,0.0215,0.0314,-0.0035,-0.0074,0.0039,0.0,0.0,0.0,0.0,0.0,0.0
0.024,339.1191,943.3214,775.4767,-87.0243,0.001,-179.9999,-0.018,0.0495,0.2816,0.0146,-0.0076,0.0027,0.0,0.0,0.0,0.0,0.0,0.0
0.036,339.1192,943.3217,775.4744,-87.0243,0.0009,-179.9999,-0.1157,0.1841,-0.0526,-0.0059,0.0025,0.0057,0.0083,0.025,-0.1917,0.0,-0.0083,0.0
0.048,339.1191,943.3214,775.4767,-87.0243,0.001,-179.9999,-0.0051,-0.0462,0.326,0.003,-0.0085,0.0018,-0.0083,-0.025,0.1917,0.0,0.0083,0.0
0.06,339.1191,943.3214,775.4767,-87.0243,0.001,-179.9999,-0.0818,0.1354,0.0711,0.0024,-0.0028,0.003,0.0,0.0,0.0,0.0,0.0,0.0
0.072,339.1191,943.3214,775.4767,-87.0243,0.001,-179.9999,-0.0581,0.0916,0.1535,0.0018,-0.0047,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
0.084,339.1191,943.3214,775.4767,-87.0243,0.001,-179.9999,-0.0267,0.1333,0.1986,0.0067,-0.006,0.0029,0.0,0.0,0.0,0.0,0.0,0.0
0.096,339.1191,943.3214,775.4767,-87.0243,0.001,-179.9999,-0.2032,0.1486,0.2455,0.0012,-0.0023,0.0035,0.0,0.0,0.0,0.0,0.0,0.0
0.108,339.1191,943.3214,775.4767,-87.0243,0.001,-179.9999,-0.0079,-0.0403,0.1957,0.0031,-0.0034,0.0019,0.0,0.0,0.0,0.0,0.0,0.0
0.12,339.1191,943.3214,775.4767,-87.0243,0.001,-179.9999,-0.0775,0.1213,0.1565,0.0037,-0.0121,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
0.132,339.1191,943.3214,775.4767,-87.0243,0.001,-179.9999,0.0192,0.0508,0.2848,0.0027,-0.0081,0.0028,0.0,0.0,0.0,0.0,0.0,0.0
0.144,339.1191,943.3214,775.4767,-87.0243,0.001,-179.9999,0.0151,0.1358,0.1137,0.0008,-0.0048,0.0031,0.0,0.0,0.0,0.0,0.0,0.0
0.156,339.1191,943.3214,775.4767,-87.0243,0.001,-179.9999,-0.0294,0.0771,0.3657,0.0045,-0.0067,-0.0007,0.0,0.0,0.0,0.0,0.0,0.0
0.168,339.1191,943.3214,775.4767,-87.0243,0.001,-179.9999,-0.0889,0.0206,-0.1391,-0.0049,-0.0059,0.0041,0.0,0.0,0.0,0.0,0.0,0.0
0.18,339.1185,943.3198,775.4748,-87.0243,0.0009,-179.9999,0.04,0.0129,0.2368,0.0022,-0.0049,0.0003,-0.05,-0.1333,-0.1583,0.0,-0.0083,0.0
0.192,339.1185,943.3198,775.4748,-87.0243,0.0009,-179.9999,-0.0768,0.048,0.0751,0.0043,-0.0077,0.0055,0.0,0.0,0.0,0.0,0.0,0.0
0.204,339.1185,943.3198,775.4748,-87.0243,0.0009,-179.9999,-0.0633,-0.0447,0.2339,-0.0014,-0.0036,-0.0032,0.0,0.0,0.0,0.0,0.0,0.0
0.216,339.1185,943.3198,775.4748,-87.0243,0.0009,-179.9999,-0.1258,0.0865,0.0745,0.0064,0.0003,0.007,0.0,0.0,0.0,0.0,0.0,0.0
0.228,339.1185,943.3198,775.4748,-87.0243,0.0009,-179.9999,-0.0756,0.0228,0.2858,0.0055,-0.0069,0.0035,0.0,0.0,0.0,0.0,0.0,0.0
0.24,339.1185,943.3198,775.4748,-87.0243,0.0009,-179.9999,-0.0603,0.0185,0.073,-0.0005,-0.0004,0.0054,0.0,0.0,0.0,0.0,0.0,0.0
0.252,339.118,943.3181,775.4728,-87.0243,0.0007,180.0,0.0437,0.0909,0.2378,0.0046,-0.0076,0.0004,-0.0417,-0.1417,-0.1667,0.0,-0.0167,-0.0083
0.264,339.118,943.3181,775.4728,-87.0243,0.0007,180.0,-0.1533,-0.0436,0.2834,0.0033,-0.0034,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
0.276,339.1174,943.3165,775.4709,-87.0243,0.0006,179.9999,0.0435,0.0703,0.1981,0.0044,-0.0042,0.0037,-0.05,-0.1333,-0.1583,0.0,-0.0083,-0.0083
0.288,339.1168,943.3148,775.4689,-87.0243,0.0004,179.9999,0.0432,0.0037,0.1531,0.0036,-0.0108,0.0005,-0.05,-0.1417,-0.1667,0.0,-0.0167,0.0
0.3,339.1157,943.3118,775.4628,-87.0243,-0.0001,179.9996,-0.1368,0.0013,0.2033,-0.0051,-0.002,0.0043,-0.0917,-0.25,-0.5083,0.0,-0.0417,-0.025
0.312,339.1145,943.3085,775.4589,-87.0243,-0.0004,179.9995,-0.0808,-0.0602,0.3643,0.0029,-0.0059,-0.0017,-0.1,-0.275,-0.325,0.0,-0.025,-0.0083
0.324,339.1141,943.3075,775.455,-87.0243,-0.0004,179.9995,-0.0334,0.0487,-0.0141,0.0013,-0.0066,0.0032,-0.0333,-0.0833,-0.325,0.0,0.0,0.0
0.336,339.1124,943.3025,775.4491,-87.0243,-0.0009,179.9993,0.0683,-0.0322,0.2795,0.0046,-0.0085,0.0002,-0.1417,-0.4167,-0.4917,0.0,-0.0417,-0.0167
0.348,339.1106,943.2976,775.4433,-87.0243,-0.0014,179.9991,-0.0885,0.1041,-0.1435,-0.0024,-0.0035,0.0017,-0.15,-0.4083,-0.4833,0.0,-0.0417,-0.0167
0.36,339.1096,943.2949,775.4374,-87.0243,-0.0015,179.9991,-0.0064,-0.0175,0.4108,0.0018,-0.0077,0.0008,-0.0833,-0.225,-0.4917,0.0,-0.0083,0.0
0.372,339.1085,943.2919,775.4313,-87.0243,-0.002,179.9989,-0.0579,0.0687,0.2435,0.0,-0.0039,0.0036,-0.0917,-0.25,-0.5083,0.0,-0.0417,-0.0167
0.384,339.1076,943.2892,775.4254,-87.0243,-0.0021,179.9988,0.0453,-0.0239,0.1967,0.0047,-0.0116,0.0012,-0.075,-0.225,-0.4917,0.0,-0.0083,-0.0083
0.396,339.1059,943.2845,775.4173,-87.0243,-0.0028,179.9985,-0.158,0.0682,0.1205,-0.0028,-0.0027,0.0062,-0.1417,-0.3917,-0.675,0.0,-0.0583,-0.025
0.408,339.1057,943.2841,775.4114,-87.0243,-0.0025,179.9986,-0.0253,0.0152,0.2404,0.0068,-0.0117,0.0012,-0.0167,-0.0333,-0.4917,0.0,0.025,0.0083
0.42,339.1065,943.2862,775.4033,-87.0244,-0.0021,179.9988,-0.0584,0.1238,-0.0602,0.0037,-0.0005,0.0024,0.0667,0.175,-0.675,-0.0083,0.0333,0.0167
0.432,339.1077,943.2897,775.3994,-87.0244,-0.0014,179.9991,0.0143,0.0242,0.1879,0.0038,-0.0038,-0.0038,0.1,0.2917,-0.325,0.0,0.0583,0.025
0.444,339.1082,943.2909,775.3955,-87.0244,-0.001,179.9993,-0.1032,0.0392,0.4553,0.0027,-0.005,0.0015,0.0417,0.1,-0.325,0.0,0.0333,0.0167
0.456,339.1073,943.2885,775.3874,-87.0244,-0.0013,179.9992,-0.0374,0.0715,0.1123,-0.0029,-0.0091,-0.0002,-0.075,-0.2,-0.675,0.0,-0.025,-0.0083
0.468,339.1085,943.2919,775.3835,-87.0245,-0.0005,179.9995,0.0674,0.0169,0.0257,0.0037,-0.011,0.0015,0.1,0.2833,-0.325,-0.0083,0.0667,0.025
0.48,339.1091,943.2934,775.3773,-87.0245,-0.0003,179.9996,-0.1271,0.109,0.1186,0.0036,-0.0031,0.0062,0.05,0.125,-0.5167,0.0,0.0167,0.0083
0.492,339.1095,943.2946,775.3734,-87.0245,0.0001,179.9997,-0.0276,0.0247,0.1085,0.0084,-0.0041,0.0012,0.0333,0.1,-0.325,0.0,0.0333,0.0083
0.504,339.1109,943.2984,775.3672,-87.0246,0.0007,180.0,-0.1306,0.1585,-0.0529,0.0013,-0.0047,0.0049,0.1167,0.3167,-0.5167,-0.0083,0.05,0.025
0.516,339.11,943.296,775.3591,-87.0246,0.0004,179.9998,0.0016,0.0374,0.1948,0.0115,-0.0061,0.002,-0.075,-0.2,-0.675,0.0,-0.025,-0.0167
