time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.2378,943.379,775.4602,-88.7588,0.001,-179.9999,0.0709,-0.2093,-0.0131,-0.0038,0.003,0.0018,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.2377,943.3787,775.4625,-88.7588,0.0012,-179.9998,-0.1697,-0.1608,-0.0087,-0.0014,0.0032,0.0025,-0.0083,-0.025,0.1917,0.0,0.0167,-0.0083
0.024,339.2377,943.3787,775.4625,-88.7588,0.0012,-179.9998,-0.002,-0.2568,-0.1874,-0.0013,0.0023,-0.0006,0.0,0.0,0.0,0.0,0.0,0.0
0.036,339.2377,943.3787,775.4625,-88.7588,0.0012,-179.9998,0.0484,-0.164,0.1143,-0.0018,0.0057,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
0.048,339.2377,943.3787,775.4625,-88.7588,0.0012,-179.9998,-0.1225,-0.0517,-0.0088,-0.0031,0.0025,0.0018,0.0,0.0,0.0,0.0,0.0,0.0
0.06,339.2377,943.3787,775.4625,-88.7588,0.0012,-179.9998,-0.0869,-0.1991,0.1629,0.0055,0.0015,0.0047,0.0,0.0,0.0,0.0,0.0,0.0
0.072,339.2377,943.3787,775.4625,-88.7588,0.0012,-179.9998,-0.1041,-0.0889,-0.1808,-0.0066,0.0057,0.002,0.0,0.0,0.0,0.0,0.0,0.0
0.084,339.2368,943.3764,775.4625,-88.7588,0.0009,-180.0,-0.1188,-0.1078,0.0315,0.0007,0.0017,0.0009,-0.075,-0.1917,0.0,0.0,-0.025,0.0167
0.096,339.2377,943.3787,775.4625,-88.7588,0.0012,-179.9998,-0.1483,-0.1909,-0.0849,-0.0062,0.0072,0.01,0.075,0.1917,0.0,0.0,0.025,-0.0167
0.108,339.2377,943.3787,775.4625,-88.7588,0.0012,-179.9998,0.0239,-0.214,0.1129,-0.0024,0.001,-0.0009,0.0,0.0,0.0,0.0,0.0,0.0
0.12,339.2377,943.3787,775.4625,-88.7588,0.0012,-179.9998,-0.145,-0.1765,-0.0053,-0.0031,0.0004,0.0042,0.0,0.0,0.0,0.0,0.0,0.0
0.132,339.2377,943.3787,775.4625,-88.7588,0.0012,-179.9998,-0.0263,-0.2361,0.0358,-0.0055,0.0033,0.0049,0.0,0.0,0.0,0.0,0.0,0.0
0.144,339.2377,943.3787,775.4625,-88.7588,0.0012,-179.9998,-0.1198,-0.1557,0.0363,-0.0014,0.0043,0.0049,0.0,0.0,0.0,0.0,0.0,0.0
0.156,339.2377,943.3787,775.4625,-88.7588,0.0012,-179.9998,-0.152,-0.118,-0.1745,-0.0083,0.0038,0.0053,0.0,0.0,0.0,0.0,0.0,0.0
0.168,339.2368,943.3764,775.4625,-88.7588,0.0009,-180.0,0.0025,-0.1914,0.1148,0.0009,0.0063,0.0023,-0.075,-0.1917,0.0,0.0,-0.025,0.0167
0.18,339.2371,943.377,775.4605,-88.7588,0.001,-179.9999,-0.1853,-0.0693,-0.3074,-0.0121,0.0117,0.0029,0.025,0.05,-0.1667,0.0,0.0083,-0.0083
0.192,339.2348,943.3797,775.4625,-88.7587,0.0012,-179.9998,0.0315,-0.1286,0.282,0.0046,0.0025,-0.0011,-0.1917,0.225,0.1667,0.0083,0.0167,-0.0083
0.204,339.2371,943.377,775.4605,-88.7588,0.001,-179.9999,-0.1524,-0.199,-0.2186,-0.0078,0.0048,0.0052,0.1917,-0.225,-0.1667,-0.0083,-0.0167,0.0083
0.216,339.2371,943.377,775.4605,-88.7588,0.001,-179.9999,-0.0252,-0.165,0.0223,-0.0002,0.0007,-0.0049,0.0,0.0,0.0,0.0,0.0,0.0
0.228,339.2371,943.377,775.4605,-88.7588,0.001,-179.9999,-0.1584,-0.1299,-0.0952,-0.01,0.0148,0.0033,0.0,0.0,0.0,0.0,0.0,0.0
0.24,339.2371,943.377,775.4605,-88.7588,0.001,-179.9999,0.033,-0.1069,0.1532,0.0064,-0.0001,-0.0017,0.0,0.0,0.0,0.0,0.0,0.0
0.252,339.2371,943.377,775.4605,-88.7588,0.001,-179.9999,-0.1984,-0.1725,-0.048,-0.0059,0.0044,0.0041,0.0,0.0,0.0,0.0,0.0,0.0
0.264,339.2365,943.3754,775.4586,-88.7588,0.0009,-179.9999,0.0285,-0.2128,0.0248,0.0036,0.0027,-0.0009,-0.05,-0.1333,-0.1583,0.0,-0.0083,0.0
0.276,339.2365,943.3754,775.4586,-88.7588,0.0009,-179.9999,-0.0543,-0.1641,0.0735,-0.0061,0.0077,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
0.288,339.236,943.374,775.4544,-88.7588,0.0006,179.9999,-0.022,-0.2147,0.1124,0.0007,0.0016,-0.001,-0.0417,-0.1167,-0.35,0.0,-0.025,-0.0167
0.3,339.2348,943.3707,775.4505,-88.7588,0.0002,179.9998,-0.1471,-0.0825,-0.0854,-0.0049,0.007,0.0093,-0.1,-0.275,-0.325,0.0,-0.0333,-0.0083
0.312,339.2342,943.3691,775.4485,-88.7588,0.0001,179.9997,-0.0043,-0.2054,0.0228,-0.0037,0.0005,-0.0049,-0.05,-0.1333,-0.1667,0.0,-0.0083,-0.0083
0.324,339.233,943.3658,775.4446,-88.7599,-0.0003,179.9996,-0.1814,-0.0974,-0.1306,-0.0125,0.0083,0.006,-0.1,-0.275,-0.325,-0.0917,-0.0333,-0.0083
0.336,339.2321,943.3631,775.4388,-88.7589,-0.0004,179.9996,0.0249,-0.2603,0.1119,0.0,0.0061,0.0006,-0.075,-0.225,-0.4833,0.0833,-0.0083,0.0
0.348,339.231,943.3601,775.4326,-88.7589,-0.0009,179.9994,0.0008,-0.143,-0.0955,-0.0014,0.0029,0.0036,-0.0917,-0.25,-0.5167,0.0,-0.0417,-0.0167
0.36,339.2292,943.3551,775.4268,-88.7589,-0.0014,179.9992,-0.0736,-0.2385,0.032,-0.0025,0.0039,0.0024,-0.15,-0.4167,-0.4833,0.0,-0.0417,-0.0167
0.372,339.228,943.3518,775.4229,-88.7589,-0.0017,179.9991,-0.0948,-0.1712,0.1211,-0.0016,0.0023,0.004,-0.1,-0.275,-0.325,0.0,-0.025,-0.0083
0.384,339.227,943.3491,775.417,-88.7589,-0.0018,179.999,-0.0798,-0.2359,-0.096,-0.0069,0.0065,0.0025,-0.0833,-0.225,-0.4917,0.0,-0.0083,-0.0083
0.396,339.2254,943.3445,775.4089,-88.7589,-0.0025,179.9988,-0.1894,-0.0885,0.0009,-0.0004,0.0033,0.0092,-0.1333,-0.3833,-0.675,0.0,-0.0583,-0.0167
0.408,339.225,943.3434,775.405,-88.7589,-0.0025,179.9988,-0.1442,-0.0659,-0.1357,-0.0002,0.0028,0.0036,-0.0333,-0.0917,-0.325,0.0,0.0,0.0
0.42,339.224,943.3408,775.3992,-88.7589,-0.0026,179.9987,-0.0975,-0.0943,-0.095,-0.0022,0.0015,0.0019,-0.0833,-0.2167,-0.4833,0.0,-0.0083,-0.0083
0.432,339.224,943.3406,775.391,-88.7589,-0.0025,179.9987,-0.1267,-0.1239,-0.1319,-0.0069,0.0077,0.0068,0.0,-0.0167,-0.6833,0.0,0.0083,0.0
0.444,339.2252,943.3441,775.3871,-88.759,-0.0018,179.999,0.0513,-0.2243,-0.0973,0.0005,0.0025,0.0035,0.1,0.2917,-0.325,-0.0083,0.0583,0.025
0.456,339.2259,943.3459,775.3787,-88.759,-0.0017,179.9991,-0.1519,-0.1949,-0.0481,-0.0078,0.0064,0.0049,0.0583,0.15,-0.7,0.0,0.0083,0.0083
0.468,339.2258,943.3457,775.3705,-88.759,-0.0017,179.9991,-0.0198,-0.2124,0.0722,0.0022,0.0024,0.0015,-0.0083,-0.0167,-0.6833,0.0,0.0,0.0
0.48,339.2272,943.3495,775.3643,-88.759,-0.0011,179.9993,-0.124,-0.075,-0.3958,-0.0003,0.0077,0.0031,0.1167,0.3167,-0.5167,0.0,0.05,0.0167
0.492,339.2277,943.351,775.3582,-88.7591,-0.0008,179.9994,-0.031,-0.2087,-0.0975,-0.0067,0.0059,0.0018,0.0417,0.125,-0.5083,-0.0083,0.025,0.0083
0.504,339.2291,943.355,775.3497,-88.7591,-0.0004,179.9996,-0.0493,-0.1918,0.1162,-0.002,0.0069,0.0023,0.1167,0.3333,-0.7083,0.0,0.0333,0.0167
0.516,339.2297,943.3565,775.3435,-88.7591,-0.0002,179.9996,-0.0289,-0.2095,-0.0548,-0.0052,0.005,0.0017,0.05,0.125,-0.5167,0.0,0.0167,0.0
0.528,339.2297,943.3566,775.3331,-88.7592,-0.0003,179.9996,-0.0289,-0.2362,-0.0538,-0.0055,0.005,0.0025,0.0,0.0083,-0.8667,-0.0083,-0.0083,0.0
0.54,339.2304,943.3584,775.3247,-88.7592,-0.0002,179.9996,-0.1948,-0.1151,-0.0868,-0.0037,0.0051,0.0076,0.0583,0.15,-0.7,0.0,0.0083,0.0
0.552,339.2309,943.3599,775.3185,-88.7592,0.0,179.9997,-0.1669,-0.1139,-0.0523,0.0007,-0.001,0.001,0.0417,0.125,-0.5167,0.0,0.0167,0.0083
0.564,339.2316,943.3617,775.31,-88.7592,0.0001,179.9997,-0.1471,-0.1061,0.0391,-0.0037,0.0096,0.0073,0.0583,0.15,-0.7083,0.0,0.0083,0.0
0.576,339.2321,943.3632,775.3038,-88.7593,0.0003,179.9998,-0.0223,-0.2416,0.032,-0.0011,0.0008,0.0024,0.0417,0.125,-0.5167,-0.0083,0.0167,0.0083
0.588,339.2319,943.3627,775.2954,-88.7593,0.0,179.9997,-0.1298,-0.0673,-0.0094,-0.0078,0.0101,0.0025,-0.0167,-0.0417,-0.7,0.0,-0.025,-0.0083
