time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.1523,943.3992,775.0086,-89.9995,0.001,-179.9999,0.0778,0.403,0.0398,0.0027,0.0056,-0.0358,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.1551,943.3982,775.0086,-89.9997,0.001,-179.9999,-0.0104,0.4811,-0.2559,-0.0082,0.0149,-0.0338,0.2333,-0.0833,0.0,-0.0167,0.0,0.0
0.024,339.1552,943.3985,775.0063,-89.9997,0.0008,-180.0,0.1221,0.3845,0.1206,0.0008,0.0109,-0.0377,0.0083,0.025,-0.1917,0.0,-0.0167,0.0083
0.036,339.1552,943.3982,775.0086,-89.9986,0.001,-179.9999,-0.015,0.4291,-0.2143,-0.0118,0.0167,-0.0348,0.0,-0.025,0.1917,0.0917,0.0167,-0.0083
0.048,339.1552,943.3985,775.0063,-89.9997,0.0008,-180.0,0.1219,0.4315,0.078,-0.0001,0.0067,-0.0391,0.0,0.025,-0.1917,-0.0917,-0.0167,0.0083
0.06,339.1551,943.3982,775.0086,-89.9997,0.001,-179.9999,-0.0327,0.4099,-0.173,-0.006,0.0136,-0.0357,-0.0083,-0.025,0.1917,0.0,0.0167,-0.0083
0.072,339.1551,943.3982,775.0086,-89.9997,0.001,-179.9999,0.2125,0.4469,-0.0074,-0.0045,0.0148,-0.0365,0.0,0.0,0.0,0.0,0.0,0.0
0.084,339.1551,943.3982,775.0086,-89.9997,0.001,-179.9999,0.02,0.4953,0.0401,-0.0036,0.0136,-0.0358,0.0,0.0,0.0,0.0,0.0,0.0
0.096,339.1551,943.3982,775.0086,-89.9997,0.001,-179.9999,0.1718,0.4099,0.124,-0.0004,0.0078,-0.0359,0.0,0.0,0.0,0.0,0.0,0.0
0.108,339.1523,943.3992,775.0086,-89.9995,0.001,-179.9999,0.084,0.4853,-0.2139,-0.0112,0.0154,-0.0338,-0.2333,0.0833,0.0,0.0167,0.0,0.0
0.12,339.1551,943.3982,775.0086,-89.9997,0.001,-179.9999,0.0819,0.4367,0.1164,0.0104,0.0114,-0.0393,0.2333,-0.0833,0.0,-0.0167,0.0,0.0
0.132,339.1551,943.3982,775.0086,-89.9997,0.001,-179.9999,-0.0019,0.4182,-0.0426,-0.003,0.0082,-0.0349,0.0,0.0,0.0,0.0,0.0,0.0
0.144,339.1552,943.3985,775.0063,-89.9997,0.0008,-180.0,0.1903,0.5423,-0.096,-0.0003,0.0166,-0.038,0.0083,0.025,-0.1917,0.0,-0.0167,0.0083
0.156,339.1537,943.3943,775.0066,-89.9997,0.0004,179.9999,-0.05,0.5082,-0.0403,-0.0018,0.0136,-0.0324,-0.125,-0.35,0.025,0.0,-0.0333,-0.0083
0.168,339.1552,943.3985,775.0063,-89.9997,0.0008,-180.0,0.0483,0.3722,-0.1346,0.0023,0.0144,-0.0358,0.125,0.35,-0.025,0.0,0.0333,0.0083
0.18,339.1552,943.3985,775.0063,-89.9997,0.0008,-180.0,0.0919,0.5014,-0.0505,-0.0037,0.0094,-0.0397,0.0,0.0,0.0,0.0,0.0,0.0
0.192,339.1523,943.3992,775.0086,-89.9995,0.001,-179.9999,0.0693,0.4481,-0.1803,0.0017,0.0199,-0.0365,-0.2417,0.0583,0.1917,0.0167,0.0167,-0.0083
0.204,339.1546,943.3965,775.0066,-89.9997,0.0008,-180.0,0.101,0.4546,-0.045,0.0032,0.012,-0.0332,0.1917,-0.225,-0.1667,-0.0167,-0.0167,0.0083
0.216,339.1552,943.3985,775.0063,-89.9997,0.0008,-180.0,0.0891,0.4241,-0.095,-0.0046,0.013,-0.0398,0.05,0.1667,-0.025,0.0,0.0,0.0
0.228,339.1523,943.3992,775.0086,-89.9995,0.001,-179.9999,0.0952,0.4785,-0.1677,-0.0038,0.0095,-0.0313,-0.2417,0.0583,0.1917,0.0167,0.0167,-0.0083
0.24,339.1546,943.3965,775.0066,-89.9997,0.0008,-180.0,0.0484,0.4026,-0.0465,0.0012,0.0152,-0.0342,0.1917,-0.225,-0.1667,-0.0167,-0.0167,0.0083
0.252,339.1547,943.3968,775.0043,-89.9997,0.0006,180.0,0.0192,0.4669,-0.2592,-0.0024,0.0146,-0.0346,0.0083,0.025,-0.1917,0.0,-0.0167,-0.0
0.264,339.1547,943.3968,775.0043,-89.9997,0.0006,180.0,0.0975,0.3977,0.1657,-0.0005,0.0103,-0.0369,0.0,0.0,0.0,0.0,0.0,0.0
0.276,339.1541,943.3952,775.0024,-89.9997,0.0005,179.9999,0.0184,0.473,-0.003,-0.0039,0.017,-0.035,-0.05,-0.1333,-0.1583,0.0,-0.0083,-0.0083
0.288,339.1541,943.3952,775.0024,-89.9997,0.0005,179.9999,0.07,0.4696,-0.0935,0.0005,0.0157,-0.0374,0.0,0.0,0.0,0.0,0.0,0.0
0.3,339.1541,943.3952,775.0024,-89.9997,0.0005,179.9999,0.1117,0.449,-0.1697,-0.0087,0.0168,-0.0314,0.0,0.0,0.0,0.0,0.0,0.0
0.312,339.1543,943.3958,775.0004,-89.9997,0.0007,180.0,0.0493,0.4448,0.08,0.0002,0.0075,-0.0383,0.0167,0.05,-0.1667,0.0,0.0167,0.0083
0.324,339.1543,943.3958,775.0004,-89.9997,0.0007,180.0,0.0637,0.3827,-0.1764,-0.0065,0.0125,-0.0373,0.0,0.0,0.0,0.0,0.0,0.0
0.336,339.1537,943.3941,774.9985,-89.9997,0.0005,179.9999,0.1686,0.3852,-0.1758,-0.0007,0.0113,-0.0347,-0.05,-0.1417,-0.1583,0.0,-0.0167,-0.0083
0.348,339.1525,943.3908,774.9946,-89.9997,0.0002,179.9998,0.0011,0.4505,-0.1758,0.0034,0.0132,-0.0356,-0.1,-0.275,-0.325,0.0,-0.025,-0.0083
0.36,339.1507,943.3859,774.9887,-89.9997,-0.0003,179.9996,0.1137,0.4089,0.0803,-0.0078,0.0093,-0.0383,-0.15,-0.4083,-0.4917,0.0,-0.0417,-0.0167
0.372,339.149,943.3812,774.9806,-89.9997,-0.001,179.9994,0.0195,0.4913,-0.1304,-0.0036,0.012,-0.0356,-0.1417,-0.3917,-0.675,0.0,-0.0583,-0.0167
0.384,339.1481,943.3785,774.9748,-89.9997,-0.0011,179.9993,-0.0265,0.4073,-0.0451,-0.0016,0.011,-0.0358,-0.075,-0.225,-0.4833,0.0,-0.0083,-0.0083
0.396,339.1464,943.3739,774.9667,-89.9997,-0.0018,179.9991,0.0199,0.3874,-0.0935,-0.0005,0.0164,-0.0375,-0.1417,-0.3833,-0.675,0.0,-0.0583,-0.0167
0.408,339.1455,943.3715,774.9585,-89.9997,-0.0021,179.999,-0.0042,0.4513,-0.2989,-0.0025,0.0132,-0.0329,-0.075,-0.2,-0.6833,0.0,-0.025,-0.0083
0.42,339.144,943.3671,774.9481,-89.9997,-0.0029,179.9987,0.174,0.4415,0.0344,0.0044,0.012,-0.0366,-0.125,-0.3667,-0.8667,0.0,-0.0667,-0.025
