time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.3159,943.7732,775.4949,-88.8788,0.001,-179.9999,-0.0192,0.021,-0.1073,-0.0151,0.0038,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.3159,943.7732,775.4949,-88.8788,0.001,-179.9999,0.0893,0.0678,0.1767,-0.0029,-0.0009,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
0.024,339.3159,943.7732,775.4949,-88.8788,0.001,-179.9999,-0.1086,0.076,0.103,-0.0069,0.0056,0.0079,0.0,0.0,0.0,0.0,0.0,0.0
0.036,339.3159,943.7732,775.4949,-88.8788,0.001,-179.9999,0.1646,-0.0526,0.0964,-0.0029,-0.0024,0.0056,0.0,0.0,0.0,0.0,0.0,0.0
0.048,339.3153,943.7716,775.4929,-88.8788,0.0008,-180.0,-0.0145,-0.0107,0.0527,-0.0082,0.003,0.003,-0.05,-0.1333,-0.1667,0.0,-0.0167,0.0083
0.06,339.3159,943.7732,775.4949,-88.8788,0.001,-179.9999,-0.0229,-0.0371,-0.0341,-0.0144,0.0048,0.0015,0.05,0.1333,0.1667,0.0,0.0167,-0.0083
0.072,339.3159,943.7732,775.4949,-88.8788,0.001,-179.9999,0.1637,0.0267,0.137,-0.0035,-0.0034,0.0032,0.0,0.0,0.0,0.0,0.0,0.0
0.084,339.3129,943.774,775.4972,-88.8786,0.0012,-179.9998,0.0275,-0.0316,-0.1141,-0.0144,0.0059,0.0066,-0.25,0.0667,0.1917,0.0167,0.0167,-0.0083
0.096,339.3159,943.7732,775.4949,-88.8788,0.001,-179.9999,0.086,-0.0223,0.2572,-0.0055,-0.0049,-0.0045,0.25,-0.0667,-0.1917,-0.0167,-0.0167,0.0083
0.108,339.3159,943.7732,775.4949,-88.8788,0.001,-179.9999,-0.0186,-0.0628,-0.2026,-0.0102,0.0057,0.005,0.0,0.0,0.0,0.0,0.0,0.0
0.12,339.3159,943.7732,775.4949,-88.8788,0.001,-179.9999,0.1085,-0.1886,0.1347,-0.0075,0.0001,0.002,0.0,0.0,0.0,0.0,0.0,0.0
0.132,339.3158,943.7729,775.4972,-88.8788,0.0012,-179.9998,-0.0645,0.0706,-0.2424,-0.0085,0.0043,0.006,-0.0083,-0.025,0.1917,0.0,0.0167,-0.0083
0.144,339.3159,943.7732,775.4949,-88.8788,0.001,-179.9999,0.1343,-0.15,0.1739,-0.0056,-0.0011,-0.0005,0.0083,0.025,-0.1917,0.0,-0.0167,0.0083
0.156,339.3158,943.7729,775.4972,-88.8788,0.0012,-179.9998,-0.0407,0.0336,0.0526,-0.0091,0.0057,0.003,-0.0083,-0.025,0.1917,0.0,0.0167,-0.0083
0.168,339.3159,943.7732,775.4949,-88.8788,0.001,-179.9999,0.0853,-0.0104,0.0944,-0.0068,0.001,0.0031,0.0083,0.025,-0.1917,0.0,-0.0167,0.0083
0.18,339.3129,943.774,775.4972,-88.8786,0.0012,-179.9998,0.1064,-0.0239,0.1752,-0.0086,0.0015,-0.0004,-0.25,0.0667,0.1917,0.0167,0.0167,-0.0083
0.192,339.3158,943.7729,775.4972,-88.8788,0.0012,-179.9998,0.004,0.0359,-0.0332,-0.0121,0.0069,0.0032,0.2417,-0.0917,0.0,-0.0167,0.0,0.0
0.204,339.3158,943.7729,775.4972,-88.8788,0.0012,-179.9998,0.1377,0.0141,0.1313,-0.0022,-0.0005,-0.0002,0.0,0.0,0.0,0.0,0.0,0.0
0.216,339.3153,943.7716,775.4929,-88.8788,0.0008,-180.0,0.0039,0.0054,-0.1213,-0.011,0.0061,0.0016,-0.0417,-0.1083,-0.3583,0.0,-0.0333,0.0167
0.228,339.3153,943.7716,775.4929,-88.8788,0.0008,-180.0,0.066,-0.1347,0.3503,-0.0039,-0.0012,0.0026,0.0,0.0,0.0,0.0,0.0,0.0
