time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.1951,943.4015,775.4221,-88.6252,0.001,-179.9999,0.0092,-0.1476,0.1716,-0.0018,-0.013,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.1951,943.4015,775.4221,-88.6252,0.001,-179.9999,-0.1273,-0.0932,-0.1242,-0.0113,-0.0006,0.0028,0.0,0.0,0.0,0.0,0.0,0.0
0.024,339.1951,943.4015,775.4221,-88.6252,0.001,-179.9999,-0.0027,-0.1147,-0.0384,-0.0118,-0.0087,0.002,0.0,0.0,0.0,0.0,0.0,0.0
0.036,339.1951,943.4015,775.4221,-88.6252,0.001,-179.9999,-0.0739,-0.0903,0.1311,-0.0084,-0.0013,0.0024,0.0,0.0,0.0,0.0,0.0,0.0
0.048,339.1951,943.4015,775.4221,-88.6252,0.001,-179.9999,-0.0484,-0.1456,-0.0455,-0.0061,-0.0081,-0.0022,0.0,0.0,0.0,0.0,0.0,0.0
0.06,339.1951,943.4015,775.4221,-88.6252,0.001,-179.9999,-0.027,-0.0751,-0.0849,-0.0098,-0.0076,-0.0004,0.0,0.0,0.0,0.0,0.0,0.0
0.072,339.1951,943.4015,775.4221,-88.6252,0.001,-179.9999,-0.1199,-0.1205,0.3865,-0.0073,-0.0033,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
0.084,339.1951,943.4015,775.4221,-88.6252,0.001,-179.9999,-0.0479,-0.0342,0.0866,-0.0078,-0.0083,-0.0006,0.0,0.0,0.0,0.0,0.0,0.0
0.096,339.1951,943.4015,775.4221,-88.6252,0.001,-179.9999,0.0205,-0.0364,-0.1242,-0.0108,-0.0024,0.0038,0.0,0.0,0.0,0.0,0.0,0.0
0.108,339.1951,943.4015,775.4221,-88.6252,0.001,-179.9999,-0.0634,-0.1181,0.2625,-0.0013,-0.0039,0.0056,0.0,0.0,0.0,0.0,0.0,0.0
0.12,339.1945,943.3999,775.4202,-88.6252,0.0008,-180.0,-0.1505,-0.0043,-0.038,-0.0117,-0.0047,0.0012,-0.05,-0.1333,-0.1583,0.0,-0.0167,0.0083
0.132,339.1951,943.4015,775.4221,-88.6252,0.001,-179.9999,-0.0148,-0.2114,0.0461,-0.001,-0.0101,0.0034,0.05,0.1333,0.1583,0.0,0.0167,-0.0083
0.144,339.1951,943.4015,775.4221,-88.6252,0.001,-179.9999,-0.1467,-0.03,0.0904,-0.0091,-0.0047,0.0018,0.0,0.0,0.0,0.0,0.0,0.0
0.156,339.1945,943.3999,775.4202,-88.6252,0.0008,-180.0,-0.0003,-0.0886,0.0847,-0.0085,-0.0088,-0.0014,-0.05,-0.1333,-0.1583,0.0,-0.0167,0.0083
0.168,339.1951,943.4015,775.4221,-88.6252,0.001,-179.9999,-0.1166,-0.0437,-0.0378,-0.0033,-0.005,0.0036,0.05,0.1333,0.1583,0.0,0.0167,-0.0083
0.18,339.1951,943.4015,775.4221,-88.6252,0.001,-179.9999,0.0065,-0.1348,0.2538,-0.0017,-0.0046,-0.0002,0.0,0.0,0.0,0.0,0.0,0.0
0.192,339.1945,943.3999,775.4202,-88.6252,0.0008,-180.0,-0.0514,-0.0853,-0.1217,-0.0113,-0.0065,0.0038,-0.05,-0.1333,-0.1583,0.0,-0.0167,0.0083
