time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.1183,943.311,775.092,-89.3453,0.001,-179.9999,0.0577,-0.1967,0.1644,-0.0064,-0.0035,-0.0027,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.1183,943.311,775.092,-89.3453,0.001,-179.9999,-0.0023,-0.101,-0.2142,-0.014,0.0072,0.0028,0.0,0.0,0.0,0.0,0.0,0.0
0.024,339.1183,943.311,775.092,-89.3453,0.001,-179.9999,0.1075,-0.1891,0.161,-0.0034,0.001,-0.0027,0.0,0.0,0.0,0.0,0.0,0.0
0.036,339.1183,943.311,775.092,-89.3453,0.001,-179.9999,0.0015,-0.1029,-0.2103,-0.0125,0.0046,0.0053,0.0,0.0,0.0,0.0,0.0,0.0
0.048,339.1183,943.311,775.092,-89.3453,0.001,-179.9999,0.1286,-0.2021,0.1261,-0.0095,-0.001,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
0.06,339.1183,943.311,775.092,-89.3453,0.001,-179.9999,0.0092,-0.1399,0.0456,-0.0085,-0.003,0.0033,0.0,0.0,0.0,0.0,0.0,0.0
0.072,339.1183,943.311,775.092,-89.3453,0.001,-179.9999,0.0843,-0.2847,0.1242,-0.0045,-0.0003,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
0.084,339.1183,943.311,775.092,-89.3453,0.001,-179.9999,0.0096,-0.1334,0.1677,-0.0055,0.002,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
0.096,339.1183,943.311,775.092,-89.3453,0.001,-179.9999,-0.0192,-0.0656,-0.0465,-0.0076,0.004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
0.108,339.1183,943.311,775.092,-89.3453,0.001,-179.9999,0.1173,-0.161,0.2512,0.0029,-0.0008,0.0013,0.0,0.0,0.0,0.0,0.0,0.0
0.12,339.1183,943.311,775.092,-89.3453,0.001,-179.9999,-0.0021,-0.1573,-0.048,-0.0133,0.0064,-0.0008,0.0,0.0,0.0,0.0,0.0,0.0
0.132,339.1183,943.311,775.092,-89.3453,0.001,-179.9999,0.0852,-0.1499,0.0413,-0.0043,-0.0013,0.0025,0.0,0.0,0.0,0.0,0.0,0.0
0.144,339.1183,943.311,775.092,-89.3453,0.001,-179.9999,-0.0191,-0.1456,-0.0435,-0.0086,0.0041,0.0025,0.0,0.0,0.0,0.0,0.0,0.0
0.156,339.1183,943.311,775.092,-89.3464,0.001,-179.9999,0.0812,-0.1783,-0.0507,-0.0047,0.0005,-0.0016,0.0,0.0,0.0,-0.0917,0.0,0.0
0.168,339.1183,943.311,775.092,-89.3453,0.001,-179.9999,0.008,-0.1655,-0.2116,-0.0073,-0.0003,0.0045,0.0,0.0,0.0,0.0917,0.0,0.0
0.18,339.1183,943.311,775.092,-89.3453,0.001,-179.9999,0.0403,-0.233,0.1645,0.0007,-0.0007,-0.0003,0.0,0.0,0.0,0.0,0.0,0.0
0.192,339.1177,943.3094,775.0901,-89.3453,0.0008,-180.0,-0.0197,0.0507,-0.0834,-0.0092,0.0072,0.0044,-0.05,-0.1333,-0.1583,0.0,-0.0167,0.0083
0.204,339.1177,943.3094,775.0901,-89.3464,0.0008,-180.0,0.1377,-0.1787,0.0802,-0.0003,-0.0027,0.0008,0.0,0.0,0.0,-0.0917,0.0,0.0
0.216,339.1177,943.3094,775.0901,-89.3453,0.0008,-180.0,0.0289,-0.1457,-0.0004,-0.0102,0.0027,0.0025,0.0,0.0,0.0,0.0917,0.0,0.0
0.228,339.1177,943.3094,775.0901,-89.3453,0.0008,-180.0,0.109,-0.1135,0.2022,-0.0025,-0.0025,-0.0051,0.0,0.0,0.0,0.0,0.0,0.0
0.24,339.1177,943.3094,775.0901,-89.3453,0.0008,-180.0,-0.017,-0.0899,-0.0857,-0.0064,0.0048,0.0034,0.0,0.0,0.0,0.0,0.0,0.0
0.252,339.1177,943.3094,775.0901,-89.3453,0.0008,-180.0,0.0884,-0.1765,0.1228,-0.0002,-0.0005,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
0.264,339.1177,943.3094,775.0901,-89.3453,0.0008,-180.0,0.0728,-0.1944,0.0828,-0.0138,0.0055,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
0.276,339.1171,943.3077,775.0882,-89.3453,0.0006,180.0,0.0645,-0.1062,0.2458,0.0021,0.0022,-0.0028,-0.05,-0.1417,-0.1583,0.0,-0.0167,-0.0
0.288,339.1165,943.3061,775.0862,-89.3453,0.0005,179.9999,0.0142,-0.1347,0.128,-0.0026,0.0003,0.0031,-0.05,-0.1333,-0.1667,0.0,-0.0083,-0.0083
0.3,339.1165,943.3061,775.0862,-89.3453,0.0005,179.9999,0.0531,-0.1058,-0.1288,-0.0097,0.0024,0.0028,0.0,0.0,0.0,0.0,0.0,0.0
0.312,339.1165,943.3061,775.0862,-89.3453,0.0005,179.9999,0.0617,-0.219,0.21,-0.0037,-0.0018,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
0.324,339.1154,943.3028,775.0823,-89.3453,0.0001,179.9998,0.0217,-0.1644,-0.1246,-0.0163,0.0078,0.0059,-0.0917,-0.275,-0.325,0.0,-0.0333,-0.0083
0.336,339.1142,943.2995,775.0784,-89.3453,-0.0002,179.9997,0.1337,-0.1732,0.084,-0.0047,-0.0002,0.0033,-0.1,-0.275,-0.325,0.0,-0.025,-0.0083
0.348,339.1132,943.2968,775.0726,-89.3453,-0.0003,179.9996,-0.0641,-0.1985,0.0863,-0.0062,0.0047,0.0038,-0.0833,-0.225,-0.4833,0.0,-0.0083,-0.0083
0.36,339.1115,943.2921,775.0645,-89.3453,-0.001,179.9994,0.204,-0.1335,-0.1001,-0.0014,0.0024,-0.0039,-0.1417,-0.3917,-0.675,0.0,-0.0583,-0.0167
0.372,339.1106,943.2894,775.0586,-89.3453,-0.0011,179.9993,-0.0391,-0.1568,0.2583,-0.0073,0.0034,0.0037,-0.075,-0.225,-0.4917,0.0,-0.0083,-0.0083
0.384,339.1088,943.2845,775.0528,-89.3453,-0.0016,179.9991,0.0279,-0.1769,-0.045,-0.0105,0.0011,0.0009,-0.15,-0.4083,-0.4833,0.0,-0.0417,-0.0167
0.396,339.1092,943.2788,775.0469,-89.3452,-0.0022,179.9993,0.0552,-0.113,0.1609,-0.0069,-0.0011,-0.0051,0.0333,-0.475,-0.4917,0.0083,-0.05,0.0167
0.408,339.106,943.2769,775.0411,-89.3453,-0.0022,179.9989,0.0526,-0.1335,-0.1748,-0.0085,0.0033,0.0011,-0.2667,-0.1583,-0.4833,-0.0083,0.0,-0.0333
0.42,339.1058,943.2761,775.0349,-89.3454,-0.0024,179.9988,0.0191,-0.1656,0.2536,0.0015,-0.0022,0.0013,-0.0167,-0.0667,-0.5167,-0.0083,-0.0167,-0.0083
0.432,339.1065,943.2782,775.0268,-89.3454,-0.0019,179.999,-0.2406,-0.2701,-0.1729,0.0127,-0.0005,0.0032,0.0583,0.175,-0.675,0.0,0.0417,0.0167
