time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,338.8177,942.6982,773.5656,-90.9321,0.0005,179.9999,-14.7803,-8.5577,-16.8652,1.2675,-1.3352,0.0939,0.0,0.0,0.0,0.0,0.0,0.0
0.012,338.8177,942.6982,773.5656,-90.9321,0.0005,179.9999,-14.8125,-8.4829,-16.8567,1.2581,-1.3325,0.0981,0.0,0.0,0.0,0.0,0.0,0.0
0.024,338.8177,942.6982,773.5656,-90.9321,0.0005,179.9999,-14.8173,-8.545,-16.9448,1.2544,-1.3357,0.0949,0.0,0.0,0.0,0.0,0.0,0.0
0.036,338.8177,942.6982,773.5656,-90.9321,0.0005,179.9999,-14.8844,-8.4747,-16.767,1.2568,-1.3359,0.0988,0.0,0.0,0.0,0.0,0.0,0.0
0.048,338.8177,942.6982,773.5656,-90.9321,0.0005,179.9999,-14.8909,-8.52,-16.8993,1.2548,-1.3282,0.098,0.0,0.0,0.0,0.0,0.0,0.0
0.06,338.8177,942.6982,773.5656,-90.9321,0.0005,179.9999,-14.7463,-8.5539,-16.9908,1.2541,-1.3332,0.0941,0.0,0.0,0.0,0.0,0.0,0.0
0.072,338.8177,942.6982,773.5656,-90.9321,0.0005,179.9999,-14.8708,-8.5883,-17.0263,1.2509,-1.3283,0.099,0.0,0.0,0.0,0.0,0.0,0.0
0.084,338.8177,942.6982,773.5656,-90.9321,0.0005,179.9999,-14.755,-8.6169,-16.8206,1.2683,-1.3313,0.097,0.0,0.0,0.0,0.0,0.0,0.0
0.096,338.8177,942.6982,773.5656,-90.9321,0.0005,179.9999,-14.824,-8.4764,-16.9842,1.2492,-1.3274,0.0982,0.0,0.0,0.0,0.0,0.0,0.0
0.108,338.8177,942.6982,773.5656,-90.9321,0.0005,179.9999,-14.6905,-8.6119,-16.8221,1.2593,-1.3371,0.0931,0.0,0.0,0.0,0.0,0.0,0.0
0.12,338.8177,942.6982,773.5656,-90.9321,0.0005,179.9999,-14.8921,-8.521,-16.9371,1.2518,-1.3299,0.1006,0.0,0.0,0.0,0.0,0.0,0.0
0.132,338.8177,942.6982,773.5656,-90.9321,0.0005,179.9999,-14.6998,-8.6528,-16.6925,1.2513,-1.3295,0.0944,0.0,0.0,0.0,0.0,0.0,0.0
