time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.1578,943.427,775.4231,-90.3827,0.0009,-179.9999,-0.3116,1.562,24.3572,0.0134,0.9617,-0.0325,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.1578,943.427,775.4231,-90.3827,0.0009,-179.9999,-0.2876,1.4582,24.3103,0.0136,0.9574,-0.0358,0.0,0.0,0.0,0.0,0.0,0.0
0.024,339.1578,943.427,775.4231,-90.3827,0.0009,-179.9999,-0.2421,1.5816,24.3145,0.0105,0.9642,-0.0315,0.0,0.0,0.0,0.0,0.0,0.0
0.036,339.1578,943.427,775.4231,-90.3827,0.0009,-179.9999,-0.2655,1.5089,24.4754,0.014,0.9637,-0.0386,0.0,0.0,0.0,0.0,0.0,0.0
0.048,339.1578,943.427,775.4231,-90.3827,0.0009,-179.9999,-0.4489,1.5607,24.4028,0.021,0.9625,-0.0302,0.0,0.0,0.0,0.0,0.0,0.0
0.06,339.1578,943.427,775.4231,-90.3827,0.0009,-179.9999,-0.1918,1.6075,24.4806,0.0122,0.9627,-0.035,0.0,0.0,0.0,0.0,0.0,0.0
0.072,339.1572,943.4253,775.4211,-90.3827,0.0008,-180.0,-0.3222,1.4824,24.2641,0.0079,0.9661,-0.0375,-0.05,-0.1417,-0.1667,0.0,-0.0083,0.0083
0.084,339.1578,943.427,775.4231,-90.3827,0.0009,-179.9999,-0.3621,1.5097,24.5703,0.0112,0.9631,-0.0337,0.05,0.1417,0.1667,0.0,0.0083,-0.0083
0.096,339.1578,943.427,775.4231,-90.3827,0.0009,-179.9999,-0.2862,1.5767,24.4395,0.0149,0.9622,-0.0343,0.0,0.0,0.0,0.0,0.0,0.0
0.108,339.1578,943.427,775.4231,-90.3827,0.0009,-179.9999,-0.3155,1.534,24.4371,0.0115,0.9626,-0.0368,0.0,0.0,0.0,0.0,0.0,0.0
0.12,339.1578,943.427,775.4231,-90.3827,0.0009,-179.9999,-0.2579,1.4813,24.6077,0.0182,0.9611,-0.0354,0.0,0.0,0.0,0.0,0.0,0.0
0.132,339.1572,943.4253,775.4211,-90.3827,0.0008,-180.0,-0.3896,1.6592,24.3566,0.0102,0.9649,-0.0341,-0.05,-0.1417,-0.1667,0.0,-0.0083,0.0083
