time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,-2.7729,-2.5594,-3.0703,0.3902,-0.2087,0.032,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,-2.9985,-2.4997,-3.133,0.3765,-0.2147,0.0413,0.0,0.0,0.0,0.0,0.0,0.0
0.024,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,-2.9263,-2.6275,-3.1028,0.3792,-0.2161,0.0337,0.0,0.0,0.0,0.0,0.0,0.0
0.036,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,-2.9072,-2.4971,-3.3994,0.3764,-0.2106,0.0367,0.0,0.0,0.0,0.0,0.0,0.0
0.048,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,-2.7631,-2.5159,-3.4489,0.3774,-0.2064,0.0351,0.0,0.0,0.0,0.0,0.0,0.0
0.06,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,-2.9384,-2.5032,-3.6596,0.3749,-0.2026,0.0361,0.0,0.0,0.0,0.0,0.0,0.0
0.072,339.1041,943.2924,775.1259,-89.9998,0.0009,-179.9999,-2.8776,-2.5617,-3.2773,0.383,-0.2083,0.0347,-0.2417,0.0917,0.0,0.0167,0.0,0.0
0.084,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,-2.9417,-2.4427,-2.8336,0.3815,-0.2163,0.0418,0.2417,-0.0917,0.0,-0.0167,0.0,0.0
0.096,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,-2.8776,-2.537,-3.0579,0.3788,-0.2127,0.0362,0.0,0.0,0.0,0.0,0.0,0.0
0.108,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,-2.8353,-2.532,-3.4881,0.3773,-0.2072,0.0368,0.0,0.0,0.0,0.0,0.0,0.0
0.12,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,-2.9007,-2.4476,-3.6114,0.3621,-0.2041,0.0371,0.0,0.0,0.0,0.0,0.0,0.0
0.132,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,-2.7823,-2.5179,-3.0603,0.3759,-0.2188,0.0331,0.0,0.0,0.0,0.0,0.0,0.0
0.144,339.107,943.2913,775.1259,-90.0,0.0009,-179.9999,-3.0307,-2.4589,-3.2203,0.3711,-0.2127,0.039,0.0,0.0,0.0,0.0,0.0,0.0
