time,x,y,z,rotx,roty,rotz,fx,fy,fz,mx,my,mz,vx,vy,vz,vrotx,vroty,vrotz
0.0,339.0972,943.3473,775.4054,-90.3187,0.0008,-180.0,-0.1744,-0.1065,-0.0305,-0.004,-0.0038,-0.0069,0.0,0.0,0.0,0.0,0.0,0.0
0.012,339.0972,943.3473,775.4054,-90.3187,0.0008,-180.0,-0.1952,-0.056,-0.1889,-0.0033,-0.0003,0.0032,0.0,0.0,0.0,0.0,0.0,0.0
0.024,339.0973,943.3476,775.4031,-90.3187,0.0007,180.0,-0.116,-0.0984,0.0195,0.002,-0.0028,0.0005,0.0083,0.025,-0.1917,0.0,-0.0083,-0.0
0.036,339.0972,943.3473,775.4054,-90.3187,0.0008,-180.0,-0.3234,-0.0144,-0.1905,-0.0071,0.0037,0.0007,-0.0083,-0.025,0.1917,0.0,0.0083,-0.0
0.048,339.0972,943.3473,775.4054,-90.3187,0.0008,-180.0,-0.1624,-0.0189,0.1067,0.003,-0.0041,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
0.06,339.0966,943.3457,775.4035,-90.3187,0.0007,180.0,-0.092,0.0157,0.0194,0.0004,-0.0083,-0.0018,-0.05,-0.1333,-0.1583,0.0,-0.0083,-0.0
0.072,339.0972,943.3473,775.4054,-90.3187,0.0008,-180.0,-0.1762,-0.0483,-0.1924,-0.0077,-0.003,-0.0008,0.05,0.1333,0.1583,0.0,0.0083,-0.0
0.084,339.0973,943.3476,775.4031,-90.3187,0.0007,180.0,-0.2622,-0.1029,-0.0212,0.0022,-0.0028,0.0004,0.0083,0.025,-0.1917,0.0,-0.0083,-0.0
0.096,339.0966,943.3457,775.4035,-90.3187,0.0007,180.0,-0.3683,0.0303,-0.1473,-0.005,-0.0017,-0.001,-0.0583,-0.1583,0.0333,0.0,0.0,0.0
0.108,339.0972,943.3473,775.4054,-90.3187,0.0008,-180.0,-0.1805,-0.1839,-0.1555,-0.0094,-0.0011,-0.0044,0.05,0.1333,0.1583,0.0,0.0083,-0.0
0.12,339.0972,943.3473,775.4054,-90.3187,0.0008,-180.0,-0.1438,0.1079,-0.1885,-0.0014,-0.0011,0.0035,0.0,0.0,0.0,0.0,0.0,0.0
0.132,339.0972,943.3473,775.4054,-90.3187,0.0008,-180.0,-0.0432,-0.0078,-0.0285,0.003,-0.0055,-0.0034,0.0,0.0,0.0,0.0,0.0,0.0
0.144,339.0972,943.3473,775.4054,-90.3187,0.0008,-180.0,-0.2477,-0.0838,-0.143,-0.008,-0.0005,0.004,0.0,0.0,0.0,0.0,0.0,0.0
0.156,339.0966,943.3457,775.4035,-90.3187,0.0007,180.0,-0.0678,-0.045,0.142,0.0025,-0.0035,-0.0038,-0.05,-0.1333,-0.1583,0.0,-0.0083,-0.0
0.168,339.0966,943.3457,775.4035,-90.3187,0.0007,180.0,-0.1761,0.0413,-0.2375,-0.0052,0.0027,-0.0007,0.0,0.0,0.0,0.0,0.0,0.0
0.18,339.0972,943.3473,775.4054,-90.3187,0.0008,-180.0,-0.0972,-0.1181,0.0515,0.0002,-0.0039,-0.0079,0.05,0.1333,0.1583,0.0,0.0083,-0.0
0.192,339.0972,943.3473,775.4054,-90.3187,0.0008,-180.0,-0.1437,0.0458,0.109,-0.0037,-0.007,-0.0002,0.0,0.0,0.0,0.0,0.0,0.0
0.204,339.0972,943.3473,775.4054,-90.3187,0.0008,-180.0,-0.1592,-0.0841,-0.2442,-0.0097,0.0027,-0.0058,0.0,0.0,0.0,0.0,0.0,0.0
0.216,339.0966,943.3457,775.4035,-90.3187,0.0007,180.0,-0.1435,-0.1082,0.3619,-0.0027,-0.0018,-0.0009,-0.05,-0.1333,-0.1583,0.0,-0.0083,-0.0
0.228,339.0966,943.3457,775.4035,-90.3187,0.0007,180.0,-0.2,0.0426,-0.3174,-0.008,-0.0054,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
0.24,339.0966,943.3457,775.4035,-90.3187,0.0007,180.0,-0.1155,-0.188,0.0554,0.0038,-0.0061,-0.0046,0.0,0.0,0.0,0.0,0.0,0.0
0.252,339.0966,943.3457,775.4035,-90.3187,0.0007,180.0,-0.2165,-0.0453,-0.015,-0.0031,-0.0034,0.0039,0.0,0.0,0.0,0.0,0.0,0.0
0.264,339.0966,943.3457,775.4035,-90.3187,0.0007,180.0,0.0036,-0.0064,-0.0716,0.0014,-0.0052,-0.0033,0.0,0.0,0.0,0.0,0.0,0.0
0.276,339.096,943.344,775.4015,-90.3187,0.0005,179.9999,-0.148,-0.114,0.0984,-0.0027,-0.0016,-0.0055,-0.05,-0.1417,-0.1667,0.0,-0.0167,-0.0083
0.288,339.096,943.344,775.4015,-90.3187,0.0005,179.9999,-0.2211,0.0151,-0.1086,-0.0024,0.0033,-0.0002,0.0,0.0,0.0,0.0,0.0,0.0
0.3,339.0955,943.3427,775.3973,-90.3187,0.0002,179.9998,-0.0967,-0.0071,0.0117,0.0,-0.0032,-0.006,-0.0417,-0.1083,-0.35,0.0,-0.025,-0.0083
0.312,339.0952,943.3416,775.3934,-90.3187,0.0002,179.9998,-0.1573,-0.0307,-0.1474,-0.0135,-0.0017,0.0,-0.025,-0.0917,-0.325,0.0,0.0,0.0
0.324,339.094,943.3383,775.3895,-90.3187,-0.0001,179.9997,-0.1404,-0.0646,0.1043,0.0009,-0.0068,-0.002,-0.1,-0.275,-0.325,0.0,-0.025,-0.0083
0.336,339.0928,943.335,775.3856,-90.3187,-0.0005,179.9996,-0.2015,0.0538,-0.1489,-0.008,0.0013,0.0,-0.1,-0.275,-0.325,0.0,-0.0333,-0.0083
0.348,339.091,943.3301,775.3798,-90.3187,-0.001,179.9994,-0.2202,-0.1035,0.0582,-0.0024,-0.0025,-0.0046,-0.15,-0.4083,-0.4833,0.0,-0.0417,-0.0167
0.36,339.0892,943.3252,775.3739,-90.3187,-0.0014,179.9992,-0.2158,0.0888,-0.0635,0.0,-0.0028,-0.0001,-0.15,-0.4083,-0.4917,0.0,-0.0333,-0.0167
0.372,339.089,943.3244,775.3678,-90.3187,-0.0016,179.9992,-0.1269,-0.0175,-0.1953,-0.0059,-0.0011,-0.0016,-0.0167,-0.0667,-0.5083,0.0,-0.0167,0.0
0.384,339.0872,943.3195,775.3619,-90.3187,-0.0021,179.999,-0.1467,-0.1694,0.0146,-0.0018,-0.0024,-0.0038,-0.15,-0.4083,-0.4917,0.0,-0.0417,-0.0167
0.396,339.0862,943.3168,775.3561,-90.3187,-0.0022,179.999,-0.1207,-0.0202,-0.0673,-0.0015,-0.0037,-0.0018,-0.0833,-0.225,-0.4833,0.0,-0.0083,0.0
0.408,339.0854,943.3144,775.3479,-90.3188,-0.0025,179.9988,-0.1964,-0.0607,-0.0281,-0.0019,-0.0011,-0.0045,-0.0667,-0.2,-0.6833,-0.0083,-0.025,-0.0167
0.42,339.086,943.3162,775.3421,-90.3188,-0.0019,179.9991,-0.2245,0.0951,-0.192,-0.0059,0.0023,0.0001,0.05,0.15,-0.4833,0.0,0.05,0.025
0.432,339.0859,943.3157,775.3362,-90.3188,-0.0017,179.9991,-0.217,-0.0531,0.0132,0.0012,-0.0042,-0.0062,-0.0083,-0.0417,-0.4917,0.0,0.0167,0.0
0.444,339.0864,943.3172,775.3301,-90.3188,-0.0015,179.9992,-0.1276,0.0117,-0.2355,-0.0071,-0.0003,0.0001,0.0417,0.125,-0.5083,0.0,0.0167,0.0083
0.456,339.0862,943.3168,775.3242,-90.3189,-0.0012,179.9993,-0.1415,-0.0567,0.0587,0.0025,-0.0009,-0.0021,-0.0167,-0.0333,-0.4917,-0.0083,0.025,0.0083
0.468,339.0861,943.3164,775.3184,-90.3189,-0.001,179.9994,-0.3241,-0.028,-0.3188,-0.0087,-0.0038,-0.0015,-0.0083,-0.0333,-0.4833,0.0,0.0167,0.0083
0.48,339.086,943.3162,775.3102,-90.3189,-0.0009,179.9994,-0.2206,-0.0765,0.1478,-0.0051,-0.0042,-0.003,-0.0083,-0.0167,-0.6833,0.0,0.0083,0.0
0.492,339.088,943.3216,775.306,-90.319,-0.0002,179.9997,-0.2449,0.0798,-0.0607,-0.0046,0.0001,0.0015,0.1667,0.45,-0.35,-0.0083,0.0583,0.025
0.504,339.088,943.3217,775.2956,-90.319,-0.0003,179.9996,-0.0745,-0.0695,-0.1478,-0.0051,-0.0025,0.0025,0.0,0.0083,-0.8667,0.0,-0.0083,-0.0083
0.516,339.0894,943.3255,775.2894,-90.319,0.0003,179.9998,-0.1765,-0.0125,-0.1105,-0.0058,0.0028,-0.0018,0.1167,0.3167,-0.5167,0.0,0.05,0.0167
0.528,339.0906,943.3289,775.2829,-90.319,0.0005,179.9999,-0.165,-0.052,-0.0227,0.0011,-0.0065,-0.001,0.1,0.2833,-0.5417,0.0,0.0167,0.0083
0.54,339.0911,943.3304,775.2767,-90.3191,0.0008,-180.0,-0.195,-0.0523,-0.0998,-0.0047,0.0005,0.0056,0.0417,0.125,-0.5167,-0.0083,0.025,0.0083
0.552,339.091,943.33,775.2682,-90.3191,0.0005,179.9999,-0.1704,0.0115,0.0165,-0.0011,0.0001,-0.0028,-0.0083,-0.0333,-0.7083,0.0,-0.025,-0.0083
0.564,339.0924,943.334,775.2598,-90.3191,0.0009,-179.9999,-0.2704,0.0682,-0.0195,-0.0047,0.002,0.0006,0.1167,0.3333,-0.7,0.0,0.0333,0.0167
0.576,339.0922,943.3335,775.2513,-90.3191,0.0006,179.9999,-0.2144,0.0129,-0.1056,0.002,0.0007,0.0023,-0.0167,-0.0417,-0.7083,0.0,-0.025,-0.0167
0.588,339.092,943.3328,775.2452,-90.3181,0.0005,179.9999,-0.188,-0.097,-0.1035,0.0007,-0.0095,0.0016,-0.0167,-0.0583,-0.5083,0.0833,-0.0083,0.0
0.6,339.0932,943.3362,775.2386,-90.3192,0.0007,180.0,-0.2231,-0.1043,-0.2848,-0.0024,-0.0007,-0.0042,0.1,0.2833,-0.55,-0.0917,0.0167,0.0083
0.612,339.0932,943.3361,775.2305,-90.3181,0.0008,-180.0,-0.1398,-0.0845,0.0209,0.0022,-0.0026,0.0013,0.0,-0.0083,-0.675,0.0917,0.0083,-0.0
0.624,339.093,943.3356,775.2221,-90.3192,0.0005,179.9999,-0.2004,-0.0384,-0.3614,-0.0075,-0.0044,0.0003,-0.0167,-0.0417,-0.7,-0.0917,-0.025,-0.0083
0.636,339.0935,943.3371,775.2159,-90.3182,0.0007,180.0,-0.0654,-0.1058,0.0554,0.0048,-0.0068,-0.0045,0.0417,0.125,-0.5167,0.0833,0.0167,0.0083
0.648,339.0948,943.3405,775.2094,-90.3193,0.0009,-179.9999,-0.1971,0.0586,-0.2293,-0.0049,0.0029,0.0051,0.1083,0.2833,-0.5417,-0.0917,0.0167,0.0083
0.66,339.0945,943.3398,775.2032,-90.3193,0.0008,-180.0,-0.1433,-0.1251,0.0104,0.0017,-0.0075,-0.0078,-0.025,-0.0583,-0.5167,0.0,-0.0083,0.0083
0.672,339.095,943.3413,775.197,-90.3182,0.001,-179.9999,-0.2179,0.0063,-0.0203,-0.0025,-0.0035,-0.0002,0.0417,0.125,-0.5167,0.0917,0.0167,-0.0083
0.684,339.0956,943.3428,775.1908,-90.3183,0.0013,-179.9998,-0.0543,-0.1408,-0.1104,-0.0076,-0.0035,-0.0018,0.05,0.125,-0.5167,-0.0083,0.025,-0.0083
0.696,339.0954,943.3423,775.1824,-90.3183,0.001,-179.9999,-0.1194,0.0112,0.0586,0.0003,-0.0013,-0.0028,-0.0167,-0.0417,-0.7,0.0,-0.025,0.0083
0.708,339.096,943.3441,775.1739,-90.3183,0.001,-179.9999,-0.3422,-0.0612,-0.186,-0.0046,-0.0011,0.0031,0.05,0.15,-0.7083,0.0,0.0,0.0
0.72,339.0957,943.343,775.17,-90.3183,0.0011,-179.9999,-0.1329,-0.0631,0.1872,0.0084,-0.0061,-0.0022,-0.025,-0.0917,-0.325,0.0,0.0083,0.0
